1.917013149719699e-4,  Id(((0.19499722865280206) + (((-3.9977544306827917e-4) * (Exp((x0)^(1)))) + (((5.656261736971854e-4) * (Id((x1)^(1)))) + (((3.124094894907649e-2) * (Exp((x0)^(-2)))) + (((-1.3980470225883192e-2) * (Id(((x1)^(2)) * ((x0)^(-2))))) + (((3.193574801061653e-3) * (Exp(((x1)^(1)) * ((x0)^(-1))))) + ((-0.1850803355958696) * (Exp(((x1)^(-2)) * ((x0)^(-2))))))))))) / ((1.0) + (((-0.673135265392055) * (Sqrt(((x1)^(-1)) * ((x0)^(-2))))) + (((-6.063463425702046e-2) * (Id(((x1)^(1)) * ((x0)^(-2))))) + (((6.39451950325254e-2) * (Exp(((x1)^(1)) * ((x0)^(-1))))) + (((0.5241078343126658) * (Id(((x1)^(-2)) * ((x0)^(-1))))) + ((-0.6304726098903332) * (Exp(((x1)^(-2)) * ((x0)^(-1)))))))))))
4.783221181390332e-5,  Id(((-1.3993276439481248) + (((0.238982261607515) * (Sqrt((x0)^(1)))) + (((2.8997305378246017) * (Sqrt((x0)^(-1)))) + (((-1.7203934025083414) * (Id((x0)^(-1)))) + (((-3.7551154655968214e-2) * (Id(((x1)^(2)) * ((x0)^(-2))))) + (((0.22937870561217621) * (Id((x0)^(-2)))) + ((1.7851788602056922e-4) * (Exp(((x1)^(2)) * ((x0)^(-2))))))))))) / ((1.0) + (((-0.9505997327502957) * (Sqrt(((x1)^(-1)) * ((x0)^(-2))))) + (((-7.94174301648458e-2) * (Sqrt((x1)^(2)))) + (((0.11728581594762384) * (Exp(((x1)^(1)) * ((x0)^(-1))))) + (((0.1172858159477242) * (Exp(((x1)^(1)) * ((x0)^(-1))))) + ((7.025994783455954e-2) * (Exp((x1)^(-2))))))))))
3.877434511179645e-5,  Id(((0.2959373110394382) + (((-8.932988799935128e-2) * (Sqrt((x0)^(1)))) + (((-7.238357850097216e-2) * (Id(((x1)^(2)) * ((x0)^(-2))))) + (((-1.8828575514770601e-3) * (Sqrt(((x1)^(-2)) * ((x0)^(2))))) + (((2.916872928817952e-2) * (Exp(((x1)^(1)) * ((x0)^(-1))))) + ((-6.250859400101891e-2) * (Exp(((x1)^(-2)) * ((x0)^(-2)))))))))) / ((1.0) + (((-0.9617488634107934) * (Sqrt(((x1)^(-1)) * ((x0)^(-2))))) + (((-2.465888690700707e-2) * (Sqrt((x1)^(1)))) + ((9.894438491027549e-2) * (Exp(((x1)^(1)) * ((x0)^(-1)))))))))
2.0446255371523214e-5,  Id(((0.11370617374722952) + (((4.50526282891895e-3) * (Id((x1)^(1)))) + (((-8.218298529445995e-3) * (Id((x0)^(1)))) + (((-1.4767665101120236e-2) * (Id(((x1)^(2)) * ((x0)^(-2))))) + (((7.787526196501195e-2) * (Sqrt(((x1)^(-2)) * ((x0)^(-2))))) + (((3.5574806156002826e-3) * (Exp(((x1)^(1)) * ((x0)^(-1))))) + ((-6.741212620656947e-2) * (Exp(((x1)^(-2)) * ((x0)^(-2))))))))))) / ((1.0) + (((-0.5018335335832227) * (Id((x0)^(-1)))) + (((1.4000834424569313e-12) * (Exp(((x1)^(1)) * ((x0)^(2))))) + (((0.10446126657586402) * (Exp(((x1)^(1)) * ((x0)^(-1))))) + (((0.9568267101163367) * (Id(((x1)^(-2)) * ((x0)^(-1))))) + ((-0.6605649677471288) * (Exp(((x1)^(-2)) * ((x0)^(-1)))))))))))
2.9743044192078595e-5,  Id(((-0.14583210291522544) + (((2.6674991208707574e-2) * (Exp(((x1)^(-1)) * ((x0)^(-2))))) + (((-0.16516940442145156) * (Id((x0)^(-1)))) + (((4.997384904225232e-2) * (Id(((x1)^(2)) * ((x0)^(-2))))) + (((3.0511469134020378e-2) * (Sqrt(((x1)^(1)) * ((x0)^(-2))))) + (((-1.4959425360017547e-2) * (Exp(((x1)^(1)) * ((x0)^(-1))))) + ((2.667499120868693e-2) * (Exp(((x1)^(-1)) * ((x0)^(-2))))))))))) / ((1.0) + (((-1.1070409094275444) * (Sqrt((x0)^(1)))) + (((6.296275474715507e-3) * (Id((x0)^(2)))) + (((1.6465672235531637e-2) * (Exp((x0)^(-2)))) + ((-0.22600742119385164) * (Exp(((x1)^(1)) * ((x0)^(-1))))))))))
5.9039622616626335e-5,  Id(((0.29050727188473596) + (((-1.2362754744355546e-2) * (Id((x0)^(1)))) + (((-1.2362754744529369e-2) * (Id((x0)^(1)))) + (((-2.7579562131801308e-2) * (Id(((x1)^(2)) * ((x0)^(-2))))) + (((-1.2517235455705662e-2) * (Sqrt(((x1)^(-2)) * ((x0)^(-2))))) + (((8.237069312195708e-3) * (Exp(((x1)^(1)) * ((x0)^(-2))))) + ((-0.10638166431469895) * (Exp(((x1)^(-2)) * ((x0)^(-2))))))))))) / ((1.0) + (((-1.1403180490143785) * (Sqrt(((x1)^(-1)) * ((x0)^(-2))))) + (((-1.9536388528724e-3) * (Id((x1)^(2)))) + (((0.2240033556507298) * (Exp(((x1)^(1)) * ((x0)^(-1))))) + ((-0.3985238621527089) * (Sqrt(((x1)^(1)) * ((x0)^(-2))))))))))
4.0910078978055565e-4,  Id(((-0.12057509441538561) + (((-5.189753734324682e-3) * (Exp(((x1)^(-1)) * ((x0)^(-2))))) + (((1.823337036730563e-2) * (Id((x0)^(1)))) + (((-3.0001451283051705e-2) * (Sqrt((x1)^(2)))) + (((5.234086911316205e-3) * (Id((x1)^(2)))) + ((5.1866396247880184e-2) * (Id(((x1)^(1)) * ((x0)^(-1)))))))))) / ((1.0) + (((-1.014019705873099) * (Sqrt((x0)^(1)))) + (((3.3012462777090024e-2) * (Id((x0)^(2)))) + ((-0.12387804748507945) * (Exp(((x1)^(1)) * ((x0)^(-1)))))))))
1.917013149719699e-4,  Id(((0.19499722865280206) + (((-3.9977544306827917e-4) * (Exp((x0)^(1)))) + (((5.656261736971854e-4) * (Id((x1)^(1)))) + (((3.124094894907649e-2) * (Exp((x0)^(-2)))) + (((-1.3980470225883192e-2) * (Id(((x1)^(2)) * ((x0)^(-2))))) + (((3.193574801061653e-3) * (Exp(((x1)^(1)) * ((x0)^(-1))))) + ((-0.1850803355958696) * (Exp(((x1)^(-2)) * ((x0)^(-2))))))))))) / ((1.0) + (((-0.673135265392055) * (Sqrt(((x1)^(-1)) * ((x0)^(-2))))) + (((-6.063463425702046e-2) * (Id(((x1)^(1)) * ((x0)^(-2))))) + (((6.39451950325254e-2) * (Exp(((x1)^(1)) * ((x0)^(-1))))) + (((0.5241078343126658) * (Id(((x1)^(-2)) * ((x0)^(-1))))) + ((-0.6304726098903332) * (Exp(((x1)^(-2)) * ((x0)^(-1)))))))))))
2.0162399808891076e-4,  Id(((6.196550775412757e-3) + (((-9.00442821292657e-2) * (Id((x0)^(-2)))) + (((-1.3659197491372085e-2) * (Id(((x1)^(2)) * ((x0)^(-2))))) + (((-1.3659197491565599e-2) * (Id(((x1)^(2)) * ((x0)^(-2))))) + (((0.16108138474452863) * (Sqrt((x0)^(-2)))) + (((1.0469639435279746e-2) * (Exp(((x1)^(1)) * ((x0)^(-1))))) + ((-2.4567698194841617e-2) * (Exp(((x1)^(-2)) * ((x0)^(-2))))))))))) / ((1.0) + (((-0.27347435140820586) * (Exp((x0)^(-1)))) + (((8.430450853272942e-2) * (Id(((x1)^(1)) * ((x0)^(-2))))) + (((-0.27347435140820425) * (Exp((x0)^(-1)))) + (((0.9363828316097945) * (Sqrt(((x1)^(1)) * ((x0)^(-2))))) + ((-0.4780266078642075) * (Sqrt(((x1)^(1)) * ((x0)^(-1)))))))))))
2.0819771871878723e-4,  Id(((1.4052813948322307e-3) + (((-9.074663210688413e-2) * (Sqrt((x1)^(1)))) + (((-6.89036753383949e-2) * (Id((x0)^(-2)))) + (((0.1299372285355836) * (Sqrt(((x1)^(2)) * ((x0)^(-2))))) + (((2.198237798508079e-2) * (Sqrt(((x1)^(-2)) * ((x0)^(2))))) + (((-7.199400477747154e-3) * (Exp(((x1)^(1)) * ((x0)^(-1))))) + ((-6.607195890241564e-2) * (Exp(((x1)^(-2)) * ((x0)^(-2))))))))))) / ((1.0) + (((-2.647025785748852) * (Id((x0)^(-1)))) + (((-3.009252740865679) * (Sqrt((x1)^(1)))) + (((-0.17129866137646776) * (Exp(((x1)^(1)) * ((x0)^(-1))))) + ((4.36512775053809) * (Sqrt(((x1)^(1)) * ((x0)^(-1))))))))))
2.8759733580824433e-5,  Id(((0.35749924717384507) + (((-9.033833585915237e-2) * (Sqrt((x0)^(1)))) + (((8.463510466991852e-3) * (Id((x0)^(-2)))) + (((-7.09425760998943e-2) * (Sqrt(((x1)^(2)) * ((x0)^(-2))))) + (((-2.224655279649672e-3) * (Sqrt(((x1)^(-2)) * ((x0)^(2))))) + (((1.9493739901359853e-3) * (Exp(((x1)^(1)) * ((x0)^(-1))))) + (((-4.134826893897063e-2) * (Exp(((x1)^(-2)) * ((x0)^(-2))))) + ((-4.134826893897138e-2) * (Exp(((x1)^(-2)) * ((x0)^(-2)))))))))))) / ((1.0) + (((-1.110431484202523) * (Sqrt(((x1)^(-1)) * ((x0)^(-2))))) + (((-0.17191518277199497) * (Sqrt((x1)^(2)))) + (((0.12556529767659919) * (Exp(((x1)^(1)) * ((x0)^(-1))))) + ((2.0899741679189565e-2) * (Exp(((x1)^(-2)) * ((x0)^(-1))))))))))
5.507813274826082e-4,  Id(((0.15393626997365067) + (((-1.9301269903291444e-2) * (Id((x0)^(1)))) + (((-5.156502687778876e-2) * (Id(((x1)^(2)) * ((x0)^(-2))))) + (((-0.10344541562925134) * (Exp(((x1)^(-2)) * ((x0)^(-1))))) + (((2.3604318624594504e-2) * (Exp(((x1)^(1)) * ((x0)^(-1))))) + (((1.278218023081027e-7) * (Exp((x0)^(2)))) + ((2.3432830454556453e-2) * (Exp(((x1)^(-2)) * ((x0)^(-2))))))))))) / ((1.0) + (((-0.6893606488434286) * (Sqrt((x1)^(-1)))) + (((-0.15353053223080804) * (Id(((x1)^(-1)) * ((x0)^(-2))))) + (((-4.1596503395540455e-2) * (Exp(((x1)^(1)) * ((x0)^(-1))))) + (((-0.30876299412728325) * (Id(((x1)^(-2)) * ((x0)^(-1))))) + ((-5.724645815977973e-3) * (Id(((x1)^(1)) * ((x0)^(2)))))))))))
7.490833092576931e-6,  Id(((1.1675231600759264) + (((-0.5337420348125578) * (Sqrt((x0)^(1)))) + (((-0.39876245781690545) * (Sqrt((x0)^(-1)))) + (((-2.641302527501401e-13) * (Exp(((x1)^(2)) * ((x0)^(1))))) + (((-7.259151086543744e-2) * (Sqrt(((x1)^(2)) * ((x0)^(-2))))) + (((0.31886517662554564) * (Sqrt(((x1)^(-2)) * ((x0)^(-2))))) + (((-0.22507393370596548) * (Exp(((x1)^(-2)) * ((x0)^(-2))))) + ((0.13350530770586455) * (Id((x0)^(1))))))))))) / ((1.0) + (((-2.0718645860589757) * (Sqrt(((x1)^(-1)) * ((x0)^(-2))))) + (((9.665984899615243e-2) * (Id((x0)^(2)))) + (((0.26037507763805523) * (Exp(((x1)^(1)) * ((x0)^(-1))))) + (((-0.8349257313556018) * (Exp(((x1)^(-2)) * ((x0)^(-1))))) + ((2.6868541567631112) * (Sqrt(((x1)^(-2)) * ((x0)^(-1)))))))))))
5.9039622616626335e-5,  Id(((0.29050727188473596) + (((-1.2362754744355546e-2) * (Id((x0)^(1)))) + (((-1.2362754744529369e-2) * (Id((x0)^(1)))) + (((-2.7579562131801308e-2) * (Id(((x1)^(2)) * ((x0)^(-2))))) + (((-1.2517235455705662e-2) * (Sqrt(((x1)^(-2)) * ((x0)^(-2))))) + (((8.237069312195708e-3) * (Exp(((x1)^(1)) * ((x0)^(-2))))) + ((-0.10638166431469895) * (Exp(((x1)^(-2)) * ((x0)^(-2))))))))))) / ((1.0) + (((-1.1403180490143785) * (Sqrt(((x1)^(-1)) * ((x0)^(-2))))) + (((-1.9536388528724e-3) * (Id((x1)^(2)))) + (((0.2240033556507298) * (Exp(((x1)^(1)) * ((x0)^(-1))))) + ((-0.3985238621527089) * (Sqrt(((x1)^(1)) * ((x0)^(-2))))))))))
8.107834058838702e-6,  Id(((0.3824924944711722) + (((-0.1628313211508937) * (Sqrt((x0)^(1)))) + (((-1.3866650129641112e-2) * (Id(((x1)^(-2)) * ((x0)^(-2))))) + (((-2.008845805843601e-2) * (Id((x0)^(-2)))) + (((-7.428832246873134e-2) * (Id(((x1)^(2)) * ((x0)^(-2))))) + (((2.6244158570243713e-2) * (Exp(((x1)^(1)) * ((x0)^(-1))))) + ((6.237429068229579e-4) * (Exp((x0)^(1)))))))))) / ((1.0) + (((-1.297884464299313) * (Sqrt(((x1)^(-1)) * ((x0)^(-2))))) + (((-7.241805406886141e-2) * (Sqrt((x1)^(2)))) + (((0.20956608914060493) * (Exp(((x1)^(1)) * ((x0)^(-1))))) + ((0.2274134480783203) * (Exp(((x1)^(-2)) * ((x0)^(-1))))))))))
4.7459281238874746e-5,  Id(((0.19847672326246246) + (((-4.3519383216839264e-2) * (Sqrt((x0)^(1)))) + (((-6.154329590387686e-2) * (Exp(((x1)^(-2)) * ((x0)^(-2))))) + (((-8.020325540462234e-4) * (Id((x1)^(2)))) + (((5.7920551006947464e-2) * (Exp(((x1)^(-1)) * ((x0)^(-1))))) + (((1.3940048504875666e-3) * (Exp((x1)^(-2)))) + (((-6.1543295903876125e-2) * (Exp(((x1)^(-2)) * ((x0)^(-2))))) + ((-1.0827883083801785e-2) * (Id(((x1)^(2)) * ((x0)^(-2)))))))))))) / ((1.0) + (((-0.8886084095496514) * (Sqrt(((x1)^(-1)) * ((x0)^(-2))))) + (((-0.37676477258256225) * (Sqrt((x1)^(1)))) + ((0.15075353837793967) * (Exp(((x1)^(1)) * ((x0)^(-1)))))))))
3.7940499601973117e-4,  Id(((8.469997167184522e-2) + (((-1.1919374892606957e-2) * (Id((x0)^(1)))) + (((-9.76331812536849e-3) * (Id((x1)^(1)))) + (((-1.505676318498711e-3) * (Exp((x0)^(-2)))) + (((-1.943151574602181e-2) * (Sqrt(((x1)^(2)) * ((x0)^(-2))))) + ((7.501171970952978e-4) * (Exp((x1)^(1))))))))) / ((1.0) + (((2.9574526848723526e-3) * (Sqrt(((x1)^(-1)) * ((x0)^(-2))))) + (((-1.1164956795669007e-2) * (Id((x0)^(2)))) + (((0.5516117103311632) * (Id(((x1)^(1)) * ((x0)^(-1))))) + (((-9.79888004440713e-2) * (Exp(((x1)^(-2)) * ((x0)^(-1))))) + ((-1.1868035715456293) * (Sqrt(((x1)^(1)) * ((x0)^(-1)))))))))))
3.998722900642934e-6,  Id(((-5.509269741824225e-2) + (((0.28783950789989765) * (Sqrt((x0)^(-1)))) + (((1.4042864211108764e-4) * (Id(((x1)^(2)) * ((x0)^(1))))) + (((-2.6706516115593503e-2) * (Sqrt(((x1)^(2)) * ((x0)^(-2))))) + (((3.721114603214713e-2) * (Sqrt(((x1)^(-2)) * ((x0)^(-2))))) + (((-7.323381242639083e-3) * (Exp(((x1)^(-2)) * ((x0)^(-2))))) + ((-5.2686695388715114e-2) * (Id(((x1)^(1)) * ((x0)^(-2))))))))))) / ((1.0) + (((-0.10704219160089473) * (Exp((x0)^(-1)))) + (((2.3053413197625883e-2) * (Id(((x1)^(1)) * ((x0)^(-2))))) + (((0.23767384549436263) * (Exp(((x1)^(1)) * ((x0)^(-1))))) + ((-0.6712445474969053) * (Sqrt(((x1)^(1)) * ((x0)^(-1))))))))))
2.3162636387406476e-5,  Id(((0.3313423219598799) + (((6.067451755173932e-3) * (Id((x1)^(1)))) + (((-8.859886819710627e-2) * (Sqrt((x0)^(1)))) + (((-6.681562850841644e-2) * (Id(((x1)^(2)) * ((x0)^(-2))))) + (((-3.645087696149244e-3) * (Sqrt(((x1)^(-2)) * ((x0)^(1))))) + (((2.2712998596401305e-2) * (Exp(((x1)^(1)) * ((x0)^(-1))))) + (((-0.10375092342838146) * (Exp(((x1)^(-2)) * ((x0)^(-2))))) + ((4.041229430234171e-3) * (Exp(((x1)^(1)) * ((x0)^(-2)))))))))))) / ((1.0) + (((-1.0712695695477161) * (Sqrt(((x1)^(-1)) * ((x0)^(-2))))) + (((1.0999602744275278e-2) * (Id((x1)^(2)))) + (((9.510389925075863e-2) * (Exp(((x1)^(1)) * ((x0)^(-1))))) + ((-3.530687289692169e-2) * (Exp(((x1)^(-2)) * ((x0)^(-1))))))))))
