9.262252095857082e-2,  (((4.6073130430161105e-2) + (((1.0009846384684966e-2) * (np.sin(((x[:,1])**(1)) * ((x[:,0])**(2))))) + (((-2.4837818352038035e-2) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))) + (((-2.261558606173119e-3) * (((x[:,0])**(1)))) + (((5.2272906238282096e-2) * (((x[:,1])**(1)))) + (((5.227290623828306e-2) * (((x[:,1])**(1)))) + (((-2.26155860616269e-3) * (((x[:,0])**(1)))) + (((6.87350503341765e-3) * (np.sin((x[:,1])**(1)))) + (((5.227290623828251e-2) * (((x[:,1])**(1)))) + ((-6.611366904788286e-3) * (((x[:,0])**(2))))))))))))) / ((1.0) + (((-2.4972670528797835e-3) * (np.exp((x[:,0])**(2)))) + (((-1.4636744367690868) * (((x[:,0])**(1)))) + (((1.5433325710866086e-2) * (np.sin((x[:,0])**(2)))) + ((0.35457139679206684) * (np.exp((x[:,0])**(1)))))))))
0.17070224282132712,  (((-1.764889084188554e-2) + (((5.941891759473667e-3) * (np.sin(((x[:,1])**(1)) * ((x[:,0])**(2))))) + (((-8.569394388522916e-2) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))) + (((4.09799122484562e-2) * (np.exp((x[:,0])**(1)))) + (((2.857574124990514e-2) * (((x[:,0])**(1)))) + (((0.1492789250048387) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((9.829248463238634e-2) * (np.sin((x[:,1])**(1)))) + (((1.4122148386955547e-2) * (np.exp((x[:,1])**(1)))) + ((-9.98334020969648e-2) * (((x[:,0])**(2)))))))))))) / ((1.0) + (((-5.11892046674872e-3) * (np.exp((x[:,0])**(2)))) + (((0.16973885465080127) * (((x[:,0])**(1)))) + (((-0.24427594669797442) * (np.sin((x[:,0])**(2)))) + ((-0.13601427515706518) * (np.exp((x[:,0])**(1)))))))))
1.0076195765587235e-3,  (((0.25654461656178257) + (((-7.691793324989034e-3) * (np.sin(((x[:,1])**(1)) * ((x[:,0])**(2))))) + (((-4.6622986819820564e-2) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))) + (((4.459661923807008e-2) * (((x[:,0])**(1)))) + (((0.11753281590914122) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((0.5377605955356372) * (((x[:,1])**(1)))) + (((0.5377605955355949) * (((x[:,1])**(1)))) + (((-0.8580666640388527) * (np.sin((x[:,1])**(1)))) + (((-0.14173411627914972) * (np.exp((x[:,1])**(1)))) + ((-1.5649650639819566e-2) * (((x[:,0])**(2))))))))))))) / ((1.0) + (((2.5762252787076487e-3) * (np.exp((x[:,0])**(2)))) + (((-3.522019241742343) * (((x[:,0])**(1)))) + (((0.3649205759863096) * (np.sin((x[:,0])**(2)))) + ((1.2074271977048994) * (np.exp((x[:,0])**(1)))))))))
7.180543792093184e-2,  (((5.85463847075677e-2) + (((3.3462072019458445e-3) * (np.sin(((x[:,1])**(1)) * ((x[:,0])**(2))))) + (((-8.173455195050003e-2) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))) + (((-1.9944385285635698e-2) * (((x[:,0])**(1)))) + (((0.13911369149224534) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((0.1214797849644964) * (((x[:,1])**(1)))) + (((1.0584343237669918e-2) * (np.sin((x[:,1])**(1)))) + ((-4.041098141710141e-3) * (((x[:,0])**(2))))))))))) / ((1.0) + (((-5.2150189667948535e-3) * (np.exp((x[:,0])**(2)))) + (((-0.8512190101560553) * (((x[:,0])**(1)))) + (((-8.06924617160277e-2) * (np.sin((x[:,0])**(2)))) + ((0.21475974691124228) * (np.exp((x[:,0])**(1)))))))))
9.602634046820856e-4,  (((0.2563893326003926) + (((-8.109608850028033e-3) * (np.sin(((x[:,1])**(1)) * ((x[:,0])**(2))))) + (((-4.702868982078437e-2) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))) + (((4.095848021970056e-2) * (((x[:,0])**(1)))) + (((0.11921315125014283) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.2606872632795882) * (((x[:,1])**(1)))) + (((-1.0029413338686612) * (np.sin((x[:,1])**(1)))) + (((-0.14329424026154797) * (np.exp((x[:,1])**(1)))) + (((-1.462270303630233e-2) * (((x[:,0])**(2)))) + ((-5.64122502365727e-2) * (((x[:,1])**(2))))))))))))) / ((1.0) + (((2.5994810129482777e-3) * (np.exp((x[:,0])**(2)))) + (((-3.5411114990497135) * (((x[:,0])**(1)))) + (((0.3697402809012919) * (np.sin((x[:,0])**(2)))) + ((1.2140426989921649) * (np.exp((x[:,0])**(1)))))))))
9.602634046820856e-4,  (((0.2563893326003926) + (((-8.109608850028033e-3) * (np.sin(((x[:,1])**(1)) * ((x[:,0])**(2))))) + (((-4.702868982078437e-2) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))) + (((4.095848021970056e-2) * (((x[:,0])**(1)))) + (((0.11921315125014283) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.2606872632795882) * (((x[:,1])**(1)))) + (((-1.0029413338686612) * (np.sin((x[:,1])**(1)))) + (((-0.14329424026154797) * (np.exp((x[:,1])**(1)))) + (((-1.462270303630233e-2) * (((x[:,0])**(2)))) + ((-5.64122502365727e-2) * (((x[:,1])**(2))))))))))))) / ((1.0) + (((2.5994810129482777e-3) * (np.exp((x[:,0])**(2)))) + (((-3.5411114990497135) * (((x[:,0])**(1)))) + (((0.3697402809012919) * (np.sin((x[:,0])**(2)))) + ((1.2140426989921649) * (np.exp((x[:,0])**(1)))))))))
0.1478529047686695,  (((3.093721188484267e-2) + (((2.4164788983991638e-3) * (np.sin(((x[:,1])**(1)) * ((x[:,0])**(2))))) + (((-7.402151550248372e-2) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))) + (((0.14574270038838608) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((0.5083137374668327) * (((x[:,1])**(1)))) + (((0.13531017890330665) * (((x[:,0])**(1)))) + (((-0.39197012430736433) * (np.sin((x[:,1])**(1)))) + (((-6.531304575435197e-2) * (np.exp((x[:,1])**(1)))) + (((6.509040312524081e-2) * (np.exp((x[:,0])**(1)))) + ((-0.17507916773809445) * (((x[:,0])**(2))))))))))))) / ((1.0) + (((-1.4931849533489547e-3) * (np.exp((x[:,0])**(2)))) + (((-4.010656887483072e-2) * (((x[:,0])**(1)))) + ((-0.2377425708589952) * (np.sin((x[:,0])**(2))))))))
2.9668079294302374,  (((2.6756905415498355e-2) + (((8.230715407265849e-3) * (np.sin(((x[:,1])**(1)) * ((x[:,0])**(2))))) + (((-2.3962166894109314e-2) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))) + (((1.8966623625581225) * (((x[:,0])**(1)))) + (((-4.653189114859901e-3) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((0.15160735731519137) * (((x[:,1])**(1)))) + (((-1.4519641860386426e-3) * (np.exp((x[:,1])**(1)))) + (((-1.5288914495252597) * (np.sin((x[:,0])**(1)))) + (((-1.4519641860150593e-3) * (np.exp((x[:,1])**(1)))) + ((-0.6150359158725881) * (((x[:,0])**(2))))))))))))) / ((1.0) + (((-2.5760406111367436e-3) * (np.exp((x[:,0])**(2)))) + (((-1.264588418778174) * (((x[:,0])**(1)))) + ((0.24837936339348243) * (np.exp((x[:,0])**(1))))))))
1.1497677318842159e-3,  (((0.25280885074319304) + (((4.067521597709595e-3) * (np.sin(((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((-4.354678930509903e-2) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))) + (((2.6286659838801088e-2) * (((x[:,0])**(1)))) + (((0.11002446193518797) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.1674262474240162) * (((x[:,1])**(1)))) + (((-0.9300971010017808) * (np.sin((x[:,1])**(1)))) + (((-0.13929349008766492) * (np.exp((x[:,1])**(1)))) + (((-9.573173671494946e-3) * (((x[:,0])**(2)))) + ((-3.5925404327311616e-2) * (((x[:,1])**(2))))))))))))) / ((1.0) + (((2.679605948449172e-3) * (np.exp((x[:,0])**(2)))) + (((-3.418177997816907) * (((x[:,0])**(1)))) + (((0.3448031282890115) * (np.sin((x[:,0])**(2)))) + ((1.1613402206849965) * (np.exp((x[:,0])**(1)))))))))
3.45160463125013e-3,  (((0.2297859055641813) + (((-3.916177857979473e-3) * (np.sin(((x[:,1])**(1)) * ((x[:,0])**(2))))) + (((-5.126732748883958e-2) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))) + (((2.5866172237467705e-2) * (((x[:,0])**(1)))) + (((0.1161060617132004) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((2.586617223750038e-2) * (((x[:,0])**(1)))) + (((-4.285812850501735e-4) * (np.sin((x[:,1])**(1)))) + (((-0.1132651889730534) * (np.exp((x[:,1])**(1)))) + (((-1.8742115394256822e-2) * (((x[:,0])**(2)))) + ((0.28465007763017636) * (((x[:,1])**(2))))))))))))) / ((1.0) + (((1.2330258144664904e-3) * (np.exp((x[:,0])**(2)))) + (((-2.9961497784050275) * (((x[:,0])**(1)))) + (((0.2677041653166246) * (np.sin((x[:,0])**(2)))) + ((1.0170784869727558) * (np.exp((x[:,0])**(1)))))))))
9.602634046820499e-4,  (((0.256389332600394) + (((-8.1096088500276e-3) * (np.sin(((x[:,1])**(1)) * ((x[:,0])**(2))))) + (((-4.7028689820786056e-2) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))) + (((0.11921315125014711) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.260687263279591) * (((x[:,1])**(1)))) + (((4.095848021970022e-2) * (((x[:,0])**(1)))) + (((-1.0029413338686628) * (np.sin((x[:,1])**(1)))) + (((-0.14329424026154858) * (np.exp((x[:,1])**(1)))) + (((-1.4622703036302576e-2) * (((x[:,0])**(2)))) + ((-5.641225023657209e-2) * (((x[:,1])**(2))))))))))))) / ((1.0) + (((2.599481012948242e-3) * (np.exp((x[:,0])**(2)))) + (((-3.5411114990496957) * (((x[:,0])**(1)))) + (((0.3697402809012875) * (np.sin((x[:,0])**(2)))) + ((1.2140426989921635) * (np.exp((x[:,0])**(1)))))))))
1.0076195765586742e-3,  (((0.25654461656178473) + (((-7.691793324988852e-3) * (np.sin(((x[:,1])**(1)) * ((x[:,0])**(2))))) + (((-4.662298681982234e-2) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))) + (((0.1175328159091464) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.0755211910712363) * (((x[:,1])**(1)))) + (((4.4596619238069596e-2) * (((x[:,0])**(1)))) + (((-0.8580666640388591) * (np.sin((x[:,1])**(1)))) + (((-0.14173411627915075) * (np.exp((x[:,1])**(1)))) + ((-1.56496506398194e-2) * (((x[:,0])**(2)))))))))))) / ((1.0) + (((2.576225278707588e-3) * (np.exp((x[:,0])**(2)))) + (((-3.5220192417423206) * (((x[:,0])**(1)))) + (((0.36492057598630523) * (np.sin((x[:,0])**(2)))) + ((1.207427197704897) * (np.exp((x[:,0])**(1)))))))))
1.0076195765586742e-3,  (((0.25654461656178473) + (((-7.691793324988852e-3) * (np.sin(((x[:,1])**(1)) * ((x[:,0])**(2))))) + (((-4.662298681982234e-2) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))) + (((0.1175328159091464) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.0755211910712363) * (((x[:,1])**(1)))) + (((4.4596619238069596e-2) * (((x[:,0])**(1)))) + (((-0.8580666640388591) * (np.sin((x[:,1])**(1)))) + (((-0.14173411627915075) * (np.exp((x[:,1])**(1)))) + ((-1.56496506398194e-2) * (((x[:,0])**(2)))))))))))) / ((1.0) + (((2.576225278707588e-3) * (np.exp((x[:,0])**(2)))) + (((-3.5220192417423206) * (((x[:,0])**(1)))) + (((0.36492057598630523) * (np.sin((x[:,0])**(2)))) + ((1.207427197704897) * (np.exp((x[:,0])**(1)))))))))
9.602634046820856e-4,  (((0.2563893326003926) + (((-8.109608850028033e-3) * (np.sin(((x[:,1])**(1)) * ((x[:,0])**(2))))) + (((-4.702868982078437e-2) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))) + (((4.095848021970056e-2) * (((x[:,0])**(1)))) + (((0.11921315125014283) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.2606872632795882) * (((x[:,1])**(1)))) + (((-1.0029413338686612) * (np.sin((x[:,1])**(1)))) + (((-0.14329424026154797) * (np.exp((x[:,1])**(1)))) + (((-1.462270303630233e-2) * (((x[:,0])**(2)))) + ((-5.64122502365727e-2) * (((x[:,1])**(2))))))))))))) / ((1.0) + (((2.5994810129482777e-3) * (np.exp((x[:,0])**(2)))) + (((-3.5411114990497135) * (((x[:,0])**(1)))) + (((0.3697402809012919) * (np.sin((x[:,0])**(2)))) + ((1.2140426989921649) * (np.exp((x[:,0])**(1)))))))))
9.602634046820856e-4,  (((0.2563893326003926) + (((-8.109608850028033e-3) * (np.sin(((x[:,1])**(1)) * ((x[:,0])**(2))))) + (((-4.702868982078437e-2) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))) + (((4.095848021970056e-2) * (((x[:,0])**(1)))) + (((0.11921315125014283) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.2606872632795882) * (((x[:,1])**(1)))) + (((-1.0029413338686612) * (np.sin((x[:,1])**(1)))) + (((-0.14329424026154797) * (np.exp((x[:,1])**(1)))) + (((-1.462270303630233e-2) * (((x[:,0])**(2)))) + ((-5.64122502365727e-2) * (((x[:,1])**(2))))))))))))) / ((1.0) + (((2.5994810129482777e-3) * (np.exp((x[:,0])**(2)))) + (((-3.5411114990497135) * (((x[:,0])**(1)))) + (((0.3697402809012919) * (np.sin((x[:,0])**(2)))) + ((1.2140426989921649) * (np.exp((x[:,0])**(1)))))))))
9.602634046820856e-4,  (((0.2563893326003926) + (((-8.109608850028033e-3) * (np.sin(((x[:,1])**(1)) * ((x[:,0])**(2))))) + (((-4.702868982078437e-2) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))) + (((4.095848021970056e-2) * (((x[:,0])**(1)))) + (((0.11921315125014283) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.2606872632795882) * (((x[:,1])**(1)))) + (((-1.0029413338686612) * (np.sin((x[:,1])**(1)))) + (((-0.14329424026154797) * (np.exp((x[:,1])**(1)))) + (((-1.462270303630233e-2) * (((x[:,0])**(2)))) + ((-5.64122502365727e-2) * (((x[:,1])**(2))))))))))))) / ((1.0) + (((2.5994810129482777e-3) * (np.exp((x[:,0])**(2)))) + (((-3.5411114990497135) * (((x[:,0])**(1)))) + (((0.3697402809012919) * (np.sin((x[:,0])**(2)))) + ((1.2140426989921649) * (np.exp((x[:,0])**(1)))))))))
0.35924335432425086,  (((0.1082703987044885) + (((2.8137081894718226e-3) * (np.sin(((x[:,1])**(1)) * ((x[:,0])**(2))))) + (((-0.10464688202439347) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))) + (((2.51178110799454e-2) * (((x[:,0])**(1)))) + (((0.19802654322413654) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((0.4166881872393031) * (((x[:,1])**(1)))) + (((-0.3055520510012854) * (np.sin((x[:,1])**(1)))) + (((-5.001926009547857e-2) * (np.exp((x[:,1])**(1)))) + (((-1.7495594052794532e-2) * (((x[:,0])**(2)))) + ((-4.197916083819808e-3) * (((x[:,1])**(2))))))))))))) / ((1.0) + (((-5.620587455195842e-3) * (np.exp((x[:,0])**(2)))) + (((-1.197713268870936e-2) * (((x[:,0])**(1)))) + ((-0.28348720439758174) * (np.sin((x[:,0])**(2))))))))
1.0076195765586742e-3,  (((0.25654461656178473) + (((-7.691793324988852e-3) * (np.sin(((x[:,1])**(1)) * ((x[:,0])**(2))))) + (((-4.662298681982234e-2) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))) + (((0.1175328159091464) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.0755211910712363) * (((x[:,1])**(1)))) + (((4.4596619238069596e-2) * (((x[:,0])**(1)))) + (((-0.8580666640388591) * (np.sin((x[:,1])**(1)))) + (((-0.14173411627915075) * (np.exp((x[:,1])**(1)))) + ((-1.56496506398194e-2) * (((x[:,0])**(2)))))))))))) / ((1.0) + (((2.576225278707588e-3) * (np.exp((x[:,0])**(2)))) + (((-3.5220192417423206) * (((x[:,0])**(1)))) + (((0.36492057598630523) * (np.sin((x[:,0])**(2)))) + ((1.207427197704897) * (np.exp((x[:,0])**(1)))))))))
9.602634046820499e-4,  (((0.256389332600394) + (((-8.1096088500276e-3) * (np.sin(((x[:,1])**(1)) * ((x[:,0])**(2))))) + (((-4.7028689820786056e-2) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))) + (((0.11921315125014711) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.260687263279591) * (((x[:,1])**(1)))) + (((4.095848021970022e-2) * (((x[:,0])**(1)))) + (((-1.0029413338686628) * (np.sin((x[:,1])**(1)))) + (((-0.14329424026154858) * (np.exp((x[:,1])**(1)))) + (((-1.4622703036302576e-2) * (((x[:,0])**(2)))) + ((-5.641225023657209e-2) * (((x[:,1])**(2))))))))))))) / ((1.0) + (((2.599481012948242e-3) * (np.exp((x[:,0])**(2)))) + (((-3.5411114990496957) * (((x[:,0])**(1)))) + (((0.3697402809012875) * (np.sin((x[:,0])**(2)))) + ((1.2140426989921635) * (np.exp((x[:,0])**(1)))))))))
