1.659850358963012695e+00,1.257709741592407227e+00,-4.633935093879699152e-01,-1.449993729591369629e+00,-7.022355496883389558e-02,1.346034556627273004e-01,1.359537988901138028e-01,5.243511199951171875e-01,-1.592028439044952115e-01,-1.100991845130920410e+00,6.965118646621699938e-02
5.294668301939960131e-02,1.641443073749541959e-01,1.969738006591796875e-01,7.993099093437194824e-01,-2.376443147659300925e-01,-8.155950307846069336e-01,4.194876253604888916e-01,-8.984892368316650391e-01,1.176863789558410645e+00,-9.827467799186707653e-01,3.392158150672912043e-01
-7.495861649513244629e-01,-1.530067682266235352e+00,-1.858220458030700906e+00,-4.151632785797119141e-01,-1.337824106216430886e+00,-2.934094369411467951e-01,-6.212575435638427734e-01,2.398086637258529108e-01,-1.159373521804809570e+00,-9.544414877891540527e-01,5.299572646617879690e-02
8.018661141395568848e-01,3.098925650119780939e-01,-7.689795494079589844e-01,-6.789180040359497070e-01,-5.587616562843322754e-01,6.628496646881103516e-01,8.687638491392130069e-02,5.656224489212036133e-01,-1.732523441314697266e+00,1.150915145874023438e+00,-1.564648389816284180e+00
8.853088617324829102e-01,5.252845883369445801e-01,-9.255057573318480058e-02,-4.550231248140330226e-02,-1.105810031294821999e-01,-1.058249950408935547e+00,-1.439471602439880371e+00,-1.292742848396301270e+00,-3.591425716876980173e-02,-8.189174532890319824e-01,-1.987512946128844771e+00
1.041936635971069114e+00,1.668981313705444336e+00,-1.640822589397429865e-01,-1.282543182373046875e+00,1.342219710350036066e-01,-9.228315949440002441e-01,-1.314183712005615234e+00,1.474952578544616699e+00,-4.041593670845031738e-01,-5.753429532051086426e-01,-2.363120168447493952e-01
-1.817650198936462402e+00,-1.363440394401550293e+00,-5.347098708152770996e-01,-9.339444637298583984e-01,-7.260133028030395508e-01,6.554703712463378906e-01,7.445812225341796875e-01,4.918606579303740900e-01,1.397711396217346191e+00,1.966332644224166870e-01,-8.259136676788330078e-01
8.338178396224975586e-01,1.488264203071594238e+00,-2.809140384197235107e-01,-1.174262046813964844e+00,-1.462924629449844083e-01,-8.933790922164916992e-01,7.272987067699429597e-02,-1.480337381362915039e+00,1.424661159515380859e+00,-2.308590710163115900e-01,-1.146533370018005371e+00
-1.397622227668762207e+00,-1.690640807151794434e+00,-1.676620841026306152e+00,-1.010097265243530495e+00,-9.596886634826660156e-01,-3.788408041000366211e-01,-8.826621770858764648e-01,-1.800459265708923118e+00,-1.050473928451538086e+00,-1.681696414947509766e+00,-5.704355239868164062e-01
-1.195686459541320801e+00,-7.287033200263977051e-01,-3.276546597480773926e-01,8.706702291965480456e-02,-6.229589581489562988e-01,-3.708305656909942072e-01,-7.540131807327270508e-01,2.569737136363983154e-01,-1.854938864707946777e+00,-2.727440595626831055e-01,4.525115191936492920e-01
7.624812722206115723e-01,1.716893315315246027e-01,-7.906979322433471680e-01,-9.652588367462158203e-01,-5.316390395164489746e-01,-9.094609022140504040e-01,-6.875725090503689851e-02,-1.538409113883972168e+00,-9.346853494644163929e-01,-1.248190283775329590e+00,-1.129093408584594727e+00
5.137598514556884766e-01,1.651547193527221680e+00,2.676872014999389648e+00,1.386866092681884766e+00,2.266480922698974609e+00,7.264171540737149324e-02,3.849050998687744141e-01,8.523873686790466309e-01,-3.178802132606500103e-02,6.105179190635681152e-01,4.738956987857818048e-01
1.148408055305480957e+00,8.527621626853942871e-01,1.589904546737670898e+00,1.192008852958679199e+00,1.803303241729736328e+00,-1.221475958824157493e+00,-1.508476853370666504e+00,-1.166346311569214089e+00,1.617529392242431641e+00,1.357629895210266113e-01,-6.605585813522338867e-01
-1.699869155883789062e+00,-8.897830247879028320e-01,-6.637325286865234375e-01,-7.847272753715515137e-01,-8.187515139579772949e-01,1.520350098609924316e+00,7.957671880722045898e-01,1.064234003424644054e-01,1.055830597877502441e+00,1.724933147430419922e+00,-5.882825851440429688e-01
-1.734020411968230924e-01,-7.331012934446330676e-02,1.024662733078002930e+00,1.398908138275146484e+00,6.922149658203125000e-01,2.330667972564697266e+00,1.064793825149535911e+00,1.659923315048217773e+00,-1.385735630989074707e+00,1.332054615020751953e+00,1.523147821426391602e+00
2.014773368835449219e+00,1.575318455696105957e+00,1.687087059020996094e+00,8.505030870437622070e-01,2.448481082916260210e+00,6.191023066639900208e-02,1.255972981452941895e+00,-1.491148471832275113e-01,-1.550508618354797363e+00,-1.117993712425231934e+00,1.620411634445190430e+00
-6.693726181983947754e-01,-1.417178034782409668e+00,-3.748290538787841797e-01,1.293326973915100098e+00,-6.551712155342102051e-01,8.629911541938781738e-01,5.759802460670471191e-01,5.836809873580932617e-01,4.592193067073822021e-01,-2.619366645812987726e-01,1.399588733911514005e-01
7.770953178405761719e-01,3.150114715099334162e-01,1.233564734458923118e+00,1.557702183723449707e+00,1.105823278427124023e+00,-4.261511862277984064e-01,-1.333030104637145996e+00,1.328665137290954590e+00,8.274469375610351562e-01,-4.719046130776399783e-02,-4.252419173717498779e-01
1.421061992645263672e+00,1.204014539718627930e+00,-2.867646515369414728e-01,-1.309863805770874023e+00,-3.576679527759552002e-01,-2.625880539417266846e-01,-3.664666712284088135e-01,-1.738719463348388894e+00,1.500803947448730469e+00,2.228452265262602927e-01,-6.043670177459716797e-01
1.909713745117187500e+00,1.154261231422424316e+00,6.650719046592712402e-01,3.683518171310424805e-01,1.237317442893981934e+00,-5.341145396232604980e-01,-7.565928697586059570e-01,-1.386419773101806641e+00,-1.417616963386535645e+00,-6.341792345046997070e-01,1.020654201507568359e+00
1.994001746177673118e+00,1.490477323532104492e+00,2.520253181457519531e+00,1.353095650672912598e+00,3.594274759292602539e+00,-5.026173591613769531e-01,-2.575258612632750910e-01,6.526008248329159822e-02,-1.113898754119873047e+00,-1.077647805213928223e+00,3.285151958465576172e+00
-3.473265171051024836e-01,2.345461249351500910e-01,9.083369374275207520e-01,9.543865919113160290e-01,1.782944351434707086e-01,-2.586027979850769043e-01,-7.555422186851501465e-01,1.096951246261596902e+00,1.333353042602539062e+00,-1.498087048530578613e+00,6.510653495788574219e-01
7.423942685127258301e-01,4.380210340023040771e-01,8.513771891593933105e-01,1.463515758514404297e+00,1.059495806694030762e+00,-2.961608171463012140e-01,3.057122826576232910e-01,4.475279152393341064e-01,1.229639768600464089e+00,-1.050575137138366699e+00,-5.661098361015319824e-01
-3.587729930877684992e-01,2.174487262964248102e-01,-5.154857635498046875e-01,-4.714610874652861994e-01,-5.318713188171386719e-01,4.132260009646410159e-02,-1.147561550140380859e+00,-5.071087554097170047e-02,1.524504542350769043e+00,-7.249374985694885254e-01,5.112401247024536133e-01
7.300060242414470324e-02,-5.203564763069152832e-01,-2.515817880630493164e-01,-9.982842803001403809e-01,-4.251201450824736994e-01,-1.071658253669738770e+00,-9.725987911224364124e-01,-1.247497916221618874e+00,-6.710059046745300293e-01,1.924325227737425925e-01,2.252754271030426025e-01
1.506778746843338013e-01,-1.054584234952925942e-01,-6.543102264404296875e-01,1.934717744588851929e-01,-7.449669241905212402e-01,-8.369609117507934570e-01,-3.646099567413330078e-01,-1.727962017059326172e+00,-2.931060194969177246e-01,-4.209255278110504150e-01,2.025509625673294067e-01
1.130372405052185059e+00,3.465392589569091797e-01,-6.354961395263671875e-01,-8.690310716629028320e-01,-6.084895730018615723e-01,5.542340874671936035e-01,1.586410522460937500e+00,-8.505852818489074707e-01,8.144746422767639160e-01,4.516091048717498779e-01,-2.387253046035766602e+00
1.088116645812988503e+00,1.451367616653442383e+00,-2.589558660984038752e-01,-8.969817161560058594e-01,3.839154168963430230e-02,9.033527225255960635e-02,1.867636680603027566e+00,-8.444213271141052246e-01,-3.744822740554809015e-01,-9.936444759368896484e-01,-5.634618997573852539e-01
-1.099009752273559570e+00,-4.959687888622283936e-01,-3.818223774433135986e-01,-5.799835920333862305e-01,-3.569560348987578791e-01,3.910854458808898926e-01,9.066579937934875488e-01,1.371464967727661133e+00,1.156382322311401367e+00,-1.211745142936706321e+00,5.200576782226562500e-01
4.955086112022399902e-01,9.986814260482788086e-01,1.467914223670959695e+00,4.464783072471618097e-01,1.106988072395324707e+00,1.830970287322998047e+00,9.522476792335510254e-01,1.116467237472534180e+00,5.619289875030517578e-01,-5.157543420791625977e-01,-1.220223188400268555e+00
