0.5258074990189672,64.0,  np.exp(((3.9225220050995886) + (((0.1094770582784903) * (((x[:,0])**(1)))) + (((3.6899595662792314e-4) * (((x[:,0])**(2)))) + (((-1.8924207050867835e-6) * (((x[:,0])**(3)))) + (((-1.8926153740853152e-6) * (((x[:,0])**(3)))) + (((3.6899656572008874e-4) * (((x[:,0])**(2)))) + ((-1.8926155952678033e-6) * (((x[:,0])**(3)))))))))) / ((1.0) + (((-1.7810654812125072e-7) * (((x[:,0])**(3)))) + (((1.1938579256706846e-4) * (((x[:,0])**(2)))) + (((1.1938579240394157e-4) * (((x[:,0])**(2)))) + (((-1.7741753894770416e-7) * (((x[:,0])**(3)))) + (((1.1938579240394157e-4) * (((x[:,0])**(2)))) + ((2.1407791914865637e-2) * (((x[:,0])**(1)))))))))))
0.5258074997504244,0.0,  np.exp(((3.9225220048226475) + (((5.473852731330098e-2) * (((x[:,0])**(1)))) + (((7.37992522355211e-4) * (((x[:,0])**(2)))) + (((-5.677651674426654e-6) * (((x[:,0])**(3)))) + ((5.473853096567238e-2) * (((x[:,0])**(1)))))))) / ((1.0) + (((-3.555240870879644e-7) * (((x[:,0])**(3)))) + (((1.790786888295837e-4) * (((x[:,0])**(2)))) + (((1.790786885453974e-4) * (((x[:,0])**(2)))) + ((2.1407791914869523e-2) * (((x[:,0])**(1)))))))))
0.5258074996516476,28.0,  np.exp(((3.9225220047810114) + (((0.10947705827756549) * (((x[:,0])**(1)))) + (((7.379925223500658e-4) * (((x[:,0])**(2)))) + ((-5.677651674357347e-6) * (((x[:,0])**(3))))))) / ((1.0) + (((1.0703895957038023e-2) * (((x[:,0])**(1)))) + (((-1.77769878956689e-7) * (((x[:,0])**(3)))) + (((1.0703895957135917e-2) * (((x[:,0])**(1)))) + (((3.581573773745513e-4) * (((x[:,0])**(2)))) + ((-1.7775420815968956e-7) * (((x[:,0])**(3))))))))))
0.5258074991972223,34.0,  np.exp(((3.922522004987006) + (((0.1094770582795046) * (((x[:,0])**(1)))) + (((7.379925223449102e-4) * (((x[:,0])**(2)))) + ((-5.677651674417601e-6) * (((x[:,0])**(3))))))) / ((1.0) + (((-1.181834252572222e-7) * (((x[:,0])**(3)))) + (((-1.1867033489076736e-7) * (((x[:,0])**(3)))) + (((3.5815737737501536e-4) * (((x[:,0])**(2)))) + (((-1.1867032694409907e-7) * (((x[:,0])**(3)))) + ((2.1407791914868857e-2) * (((x[:,0])**(1))))))))))
0.5258074988363636,76.0,  np.exp(((3.9225220051013765) + (((0.10947705827968401) * (((x[:,0])**(1)))) + (((3.689959894903616e-4) * (((x[:,0])**(2)))) + (((-1.8924202204996206e-6) * (((x[:,0])**(3)))) + (((-1.8926155697211947e-6) * (((x[:,0])**(3)))) + (((3.6899653284810756e-4) * (((x[:,0])**(2)))) + ((-1.8926158841793439e-6) * (((x[:,0])**(3)))))))))) / ((1.0) + (((-1.7810645541982114e-7) * (((x[:,0])**(3)))) + (((-1.7741763164452928e-7) * (((x[:,0])**(3)))) + (((1.1938579221821037e-4) * (((x[:,0])**(2)))) + (((2.1407791914865193e-2) * (((x[:,0])**(1)))) + (((1.1938579257837235e-4) * (((x[:,0])**(2)))) + ((1.1938579257837235e-4) * (((x[:,0])**(2)))))))))))
0.525807499039924,40.0,  np.exp(((3.9225220049700207) + (((0.10947705828088239) * (((x[:,0])**(1)))) + (((3.689964563284246e-4) * (((x[:,0])**(2)))) + (((3.689960660089621e-4) * (((x[:,0])**(2)))) + (((-1.892770682706849e-6) * (((x[:,0])**(3)))) + (((-1.8924404982243443e-6) * (((x[:,0])**(3)))) + ((-1.8924404934680443e-6) * (((x[:,0])**(3)))))))))) / ((1.0) + (((-1.7784897209992532e-7) * (((x[:,0])**(3)))) + (((-1.7767511501372538e-7) * (((x[:,0])**(3)))) + (((3.5815737737494857e-4) * (((x[:,0])**(2)))) + ((2.1407791914867746e-2) * (((x[:,0])**(1)))))))))
0.5258074988492637,70.0,  np.exp(((3.9225220051628042) + (((0.10947705827832332) * (((x[:,0])**(1)))) + (((1.8449828059252486e-4) * (((x[:,0])**(2)))) + (((1.8449807923091432e-4) * (((x[:,0])**(2)))) + (((-2.839036945244489e-6) * (((x[:,0])**(3)))) + (((1.844980812740248e-4) * (((x[:,0])**(2)))) + (((1.8449808126293384e-4) * (((x[:,0])**(2)))) + ((-2.83861472920347e-6) * (((x[:,0])**(3))))))))))) / ((1.0) + (((-1.1831171103172903e-7) * (((x[:,0])**(3)))) + (((-1.1860618801313199e-7) * (((x[:,0])**(3)))) + (((2.1407791914867136e-2) * (((x[:,0])**(1)))) + (((-1.1860618801313199e-7) * (((x[:,0])**(3)))) + ((3.581573773750067e-4) * (((x[:,0])**(2))))))))))
0.525807499288501,34.0,  np.exp(((3.9225220049194265) + (((0.10947705828010701) * (((x[:,0])**(1)))) + (((7.379925223530356e-4) * (((x[:,0])**(2)))) + ((-5.677651674460644e-6) * (((x[:,0])**(3))))))) / ((1.0) + (((-1.181832881510043e-7) * (((x[:,0])**(3)))) + (((2.1407791914868135e-2) * (((x[:,0])**(1)))) + (((-1.1867040012823741e-7) * (((x[:,0])**(3)))) + (((-1.1867039878624542e-7) * (((x[:,0])**(3)))) + ((3.581573773750067e-4) * (((x[:,0])**(2))))))))))
0.525807499039924,58.0,  np.exp(((3.9225220049700207) + (((0.10947705828088239) * (((x[:,0])**(1)))) + (((3.689964563284246e-4) * (((x[:,0])**(2)))) + (((3.689960660089621e-4) * (((x[:,0])**(2)))) + (((-1.892770682706849e-6) * (((x[:,0])**(3)))) + (((-1.8924404982243443e-6) * (((x[:,0])**(3)))) + ((-1.8924404934680443e-6) * (((x[:,0])**(3)))))))))) / ((1.0) + (((-1.7784897209992532e-7) * (((x[:,0])**(3)))) + (((-1.7767511501372538e-7) * (((x[:,0])**(3)))) + (((3.5815737737494857e-4) * (((x[:,0])**(2)))) + ((2.1407791914867746e-2) * (((x[:,0])**(1)))))))))
0.5258074996752026,28.0,  np.exp(((3.9225220048390357) + (((0.10947705828012855) * (((x[:,0])**(1)))) + (((7.379925223512038e-4) * (((x[:,0])**(2)))) + ((-5.677651674439529e-6) * (((x[:,0])**(3))))))) / ((1.0) + (((1.0703895957497683e-2) * (((x[:,0])**(1)))) + (((-3.555240870792493e-7) * (((x[:,0])**(3)))) + (((3.581573773745513e-4) * (((x[:,0])**(2)))) + ((1.0703895957608622e-2) * (((x[:,0])**(1)))))))))
0.5258074997986292,0.0,  np.exp(((3.9225220047750144) + (((0.10947705827955412) * (((x[:,0])**(1)))) + (((-2.838180186837743e-6) * (((x[:,0])**(3)))) + (((3.6899626046248656e-4) * (((x[:,0])**(2)))) + (((3.6899626189306617e-4) * (((x[:,0])**(2)))) + ((-2.8394714875920016e-6) * (((x[:,0])**(3))))))))) / ((1.0) + (((3.581573773741194e-4) * (((x[:,0])**(2)))) + (((-3.555240871075436e-7) * (((x[:,0])**(3)))) + (((7.135930638293181e-3) * (((x[:,0])**(1)))) + (((7.135930638289684e-3) * (((x[:,0])**(1)))) + ((7.135930638289684e-3) * (((x[:,0])**(1))))))))))
0.5258074990410353,40.0,  np.exp(((3.9225220049606087) + (((0.10947705828103627) * (((x[:,0])**(1)))) + (((3.6899611197259777e-4) * (((x[:,0])**(2)))) + (((-1.8924180299235174e-6) * (((x[:,0])**(3)))) + (((-1.892616771420525e-6) * (((x[:,0])**(3)))) + (((-1.8926168730741823e-6) * (((x[:,0])**(3)))) + ((3.689964103690234e-4) * (((x[:,0])**(2)))))))))) / ((1.0) + (((-1.779239221638765e-7) * (((x[:,0])**(3)))) + (((-1.77600164934758e-7) * (((x[:,0])**(3)))) + (((2.1407791914872465e-2) * (((x[:,0])**(1)))) + ((3.581573773750839e-4) * (((x[:,0])**(2)))))))))
0.5258074988492637,76.0,  np.exp(((3.9225220051628042) + (((0.10947705827832332) * (((x[:,0])**(1)))) + (((1.8449828059252486e-4) * (((x[:,0])**(2)))) + (((1.8449807923091432e-4) * (((x[:,0])**(2)))) + (((-2.839036945244489e-6) * (((x[:,0])**(3)))) + (((1.844980812740248e-4) * (((x[:,0])**(2)))) + (((1.8449808126293384e-4) * (((x[:,0])**(2)))) + ((-2.83861472920347e-6) * (((x[:,0])**(3))))))))))) / ((1.0) + (((-1.1831171103172903e-7) * (((x[:,0])**(3)))) + (((-1.1860618801313199e-7) * (((x[:,0])**(3)))) + (((2.1407791914867136e-2) * (((x[:,0])**(1)))) + (((-1.1860618801313199e-7) * (((x[:,0])**(3)))) + ((3.581573773750067e-4) * (((x[:,0])**(2))))))))))
0.5258074994065925,34.0,  np.exp(((3.9225220049872256) + (((0.10947705827769338) * (((x[:,0])**(1)))) + (((3.689966522270119e-4) * (((x[:,0])**(2)))) + (((-1.892412961227207e-6) * (((x[:,0])**(3)))) + (((-1.8926194010675473e-6) * (((x[:,0])**(3)))) + (((3.689958701280638e-4) * (((x[:,0])**(2)))) + ((-1.8926193121354101e-6) * (((x[:,0])**(3)))))))))) / ((1.0) + (((2.140779191476927e-2) * (((x[:,0])**(1)))) + (((-3.555240871001981e-7) * (((x[:,0])**(3)))) + ((3.5815737737498066e-4) * (((x[:,0])**(2))))))))
0.525807499039924,64.0,  np.exp(((3.9225220049700207) + (((0.10947705828088239) * (((x[:,0])**(1)))) + (((3.689964563284246e-4) * (((x[:,0])**(2)))) + (((3.689960660089621e-4) * (((x[:,0])**(2)))) + (((-1.892770682706849e-6) * (((x[:,0])**(3)))) + (((-1.8924404982243443e-6) * (((x[:,0])**(3)))) + ((-1.8924404934680443e-6) * (((x[:,0])**(3)))))))))) / ((1.0) + (((-1.7784897209992532e-7) * (((x[:,0])**(3)))) + (((-1.7767511501372538e-7) * (((x[:,0])**(3)))) + (((3.5815737737494857e-4) * (((x[:,0])**(2)))) + ((2.1407791914867746e-2) * (((x[:,0])**(1)))))))))
0.5258074990487388,40.0,  np.exp(((3.922522004957771) + (((0.10947705828093257) * (((x[:,0])**(1)))) + (((3.6899594441124756e-4) * (((x[:,0])**(2)))) + (((-1.8924172580057365e-6) * (((x[:,0])**(3)))) + (((-1.8926172034312619e-6) * (((x[:,0])**(3)))) + (((3.689965779399458e-4) * (((x[:,0])**(2)))) + ((-1.8926172130154939e-6) * (((x[:,0])**(3)))))))))) / ((1.0) + (((-1.7810618350412492e-7) * (((x[:,0])**(3)))) + (((-1.774179035751155e-7) * (((x[:,0])**(3)))) + (((3.581573773749529e-4) * (((x[:,0])**(2)))) + ((2.1407791914865304e-2) * (((x[:,0])**(1)))))))))
0.52580749969268,28.0,  np.exp(((3.9225220048228664) + (((0.10947705827954657) * (((x[:,0])**(1)))) + (((7.379925223704106e-4) * (((x[:,0])**(2)))) + ((-5.677651674497426e-6) * (((x[:,0])**(3))))))) / ((1.0) + (((2.1407791914920593e-2) * (((x[:,0])**(1)))) + (((3.5815737737880573e-4) * (((x[:,0])**(2)))) + ((-3.555240870883405e-7) * (((x[:,0])**(3))))))))
0.5258074999191802,0.0,  np.exp(((3.9225220047717544) + (((-5.677651674436602e-6) * (((x[:,0])**(3)))) + (((7.379925223582225e-4) * (((x[:,0])**(2)))) + ((0.10947705827878562) * (((x[:,0])**(1))))))) / ((1.0) + (((1.1938579091667423e-4) * (((x[:,0])**(2)))) + (((1.1938579323011143e-4) * (((x[:,0])**(2)))) + (((1.1938579322803627e-4) * (((x[:,0])**(2)))) + (((2.140779191486064e-2) * (((x[:,0])**(1)))) + ((-3.5552408709055296e-7) * (((x[:,0])**(3))))))))))
0.525807499042376,46.0,  np.exp(((3.9225220049606064) + (((0.10947705828103738) * (((x[:,0])**(1)))) + (((3.689961110907112e-4) * (((x[:,0])**(2)))) + (((-1.892418118712357e-6) * (((x[:,0])**(3)))) + (((-1.8926167887756677e-6) * (((x[:,0])**(3)))) + (((-1.8926167668930526e-6) * (((x[:,0])**(3)))) + ((3.689964112509013e-4) * (((x[:,0])**(2)))))))))) / ((1.0) + (((-1.7792390552388927e-7) * (((x[:,0])**(3)))) + (((-1.7760018157451526e-7) * (((x[:,0])**(3)))) + (((3.581573773750813e-4) * (((x[:,0])**(2)))) + ((2.1407791914872853e-2) * (((x[:,0])**(1)))))))))
0.5258074990410353,58.0,  np.exp(((3.9225220049606087) + (((0.10947705828103627) * (((x[:,0])**(1)))) + (((3.6899611197259777e-4) * (((x[:,0])**(2)))) + (((-1.8924180299235174e-6) * (((x[:,0])**(3)))) + (((-1.892616771420525e-6) * (((x[:,0])**(3)))) + (((-1.8926168730741823e-6) * (((x[:,0])**(3)))) + ((3.689964103690234e-4) * (((x[:,0])**(2)))))))))) / ((1.0) + (((-1.779239221638765e-7) * (((x[:,0])**(3)))) + (((-1.77600164934758e-7) * (((x[:,0])**(3)))) + (((2.1407791914872465e-2) * (((x[:,0])**(1)))) + ((3.581573773750839e-4) * (((x[:,0])**(2)))))))))
0.5258074988556201,76.0,  np.exp(((3.9225220051686422) + (((0.10947705827818033) * (((x[:,0])**(1)))) + (((1.84497569374378e-4) * (((x[:,0])**(2)))) + (((1.8449831974213897e-4) * (((x[:,0])**(2)))) + (((-2.839036469600524e-6) * (((x[:,0])**(3)))) + (((1.8449831662099587e-4) * (((x[:,0])**(2)))) + (((1.8449831662248253e-4) * (((x[:,0])**(2)))) + ((-2.8386152048373386e-6) * (((x[:,0])**(3))))))))))) / ((1.0) + (((-1.1831142862264772e-7) * (((x[:,0])**(3)))) + (((2.1407791914865637e-2) * (((x[:,0])**(1)))) + (((-1.1860632922498127e-7) * (((x[:,0])**(3)))) + (((-1.1860632922498127e-7) * (((x[:,0])**(3)))) + ((3.5815737737497893e-4) * (((x[:,0])**(2))))))))))
0.5258074997621605,28.0,  np.exp(((3.922522004842117) + (((0.10947705827942711) * (((x[:,0])**(1)))) + (((7.37992522354073e-4) * (((x[:,0])**(2)))) + ((-5.677651674420691e-6) * (((x[:,0])**(3))))))) / ((1.0) + (((1.070389595733845e-2) * (((x[:,0])**(1)))) + (((3.581573773742165e-4) * (((x[:,0])**(2)))) + (((1.0703895957748427e-2) * (((x[:,0])**(1)))) + ((-3.5552408710113494e-7) * (((x[:,0])**(3)))))))))
0.525807499919452,0.0,  np.exp(((3.9225220047716003) + (((-5.67765167443999e-6) * (((x[:,0])**(3)))) + (((7.379925223591315e-4) * (((x[:,0])**(2)))) + ((0.10947705827882404) * (((x[:,0])**(1))))))) / ((1.0) + (((-1.7792306006411047e-7) * (((x[:,0])**(3)))) + (((-1.776010270255709e-7) * (((x[:,0])**(3)))) + (((2.1407791914869967e-2) * (((x[:,0])**(1)))) + (((1.7907868891023793e-4) * (((x[:,0])**(2)))) + ((1.790786884647874e-4) * (((x[:,0])**(2))))))))))
0.5258074990487388,46.0,  np.exp(((3.922522004957771) + (((0.10947705828093257) * (((x[:,0])**(1)))) + (((3.6899594441124756e-4) * (((x[:,0])**(2)))) + (((-1.8924172580057365e-6) * (((x[:,0])**(3)))) + (((-1.8926172034312619e-6) * (((x[:,0])**(3)))) + (((3.689965779399458e-4) * (((x[:,0])**(2)))) + ((-1.8926172130154939e-6) * (((x[:,0])**(3)))))))))) / ((1.0) + (((-1.7810618350412492e-7) * (((x[:,0])**(3)))) + (((-1.774179035751155e-7) * (((x[:,0])**(3)))) + (((3.581573773749529e-4) * (((x[:,0])**(2)))) + ((2.1407791914865304e-2) * (((x[:,0])**(1)))))))))
0.525807499042376,52.0,  np.exp(((3.9225220049606064) + (((0.10947705828103738) * (((x[:,0])**(1)))) + (((3.689961110907112e-4) * (((x[:,0])**(2)))) + (((-1.892418118712357e-6) * (((x[:,0])**(3)))) + (((-1.8926167887756677e-6) * (((x[:,0])**(3)))) + (((-1.8926167668930526e-6) * (((x[:,0])**(3)))) + ((3.689964112509013e-4) * (((x[:,0])**(2)))))))))) / ((1.0) + (((-1.7792390552388927e-7) * (((x[:,0])**(3)))) + (((-1.7760018157451526e-7) * (((x[:,0])**(3)))) + (((3.581573773750813e-4) * (((x[:,0])**(2)))) + ((2.1407791914872853e-2) * (((x[:,0])**(1)))))))))
0.5258074990410353,64.0,  np.exp(((3.9225220049606087) + (((0.10947705828103627) * (((x[:,0])**(1)))) + (((3.6899611197259777e-4) * (((x[:,0])**(2)))) + (((-1.8924180299235174e-6) * (((x[:,0])**(3)))) + (((-1.892616771420525e-6) * (((x[:,0])**(3)))) + (((-1.8926168730741823e-6) * (((x[:,0])**(3)))) + ((3.689964103690234e-4) * (((x[:,0])**(2)))))))))) / ((1.0) + (((-1.779239221638765e-7) * (((x[:,0])**(3)))) + (((-1.77600164934758e-7) * (((x[:,0])**(3)))) + (((2.1407791914872465e-2) * (((x[:,0])**(1)))) + ((3.581573773750839e-4) * (((x[:,0])**(2)))))))))
0.5258074990658825,40.0,  np.exp(((3.9225220049693954) + (((0.10947705828066145) * (((x[:,0])**(1)))) + (((3.6899625441130963e-4) * (((x[:,0])**(2)))) + (((-1.8924226476451684e-6) * (((x[:,0])**(3)))) + (((3.689962679365704e-4) * (((x[:,0])**(2)))) + (((-1.8926145133244982e-6) * (((x[:,0])**(3)))) + ((-1.8926145134612974e-6) * (((x[:,0])**(3)))))))))) / ((1.0) + (((-1.778468163777837e-7) * (((x[:,0])**(3)))) + (((-1.776772706925095e-7) * (((x[:,0])**(3)))) + (((3.5815737737510036e-4) * (((x[:,0])**(2)))) + ((2.1407791914873464e-2) * (((x[:,0])**(1)))))))))
0.5258074989139323,76.0,  np.exp(((3.9225220051548315) + (((0.10947705827862642) * (((x[:,0])**(1)))) + (((1.8449821106879e-4) * (((x[:,0])**(2)))) + (((1.844981047069991e-4) * (((x[:,0])**(2)))) + (((-2.839037032711483e-6) * (((x[:,0])**(3)))) + (((1.8449810328956782e-4) * (((x[:,0])**(2)))) + (((1.844981032975172e-4) * (((x[:,0])**(2)))) + ((-2.8386146417445533e-6) * (((x[:,0])**(3))))))))))) / ((1.0) + (((2.140779191500447e-2) * (((x[:,0])**(1)))) + (((-1.185012347163195e-7) * (((x[:,0])**(3)))) + (((-1.1851142618611596e-7) * (((x[:,0])**(3)))) + (((-1.1851142618611596e-7) * (((x[:,0])**(3)))) + ((3.581573773749503e-4) * (((x[:,0])**(2))))))))))
0.5258074994077281,34.0,  np.exp(((3.922522004986974) + (((0.10947705827764875) * (((x[:,0])**(1)))) + (((3.689967171857326e-4) * (((x[:,0])**(2)))) + (((-1.8924132325564376e-6) * (((x[:,0])**(3)))) + (((-1.892619403041412e-6) * (((x[:,0])**(3)))) + (((-1.8926190388033736e-6) * (((x[:,0])**(3)))) + ((3.689958051693396e-4) * (((x[:,0])**(2)))))))))) / ((1.0) + (((2.1407791914755003e-2) * (((x[:,0])**(1)))) + (((-3.555240871168093e-7) * (((x[:,0])**(3)))) + ((3.581573773749824e-4) * (((x[:,0])**(2))))))))
0.5258074991186024,40.0,  np.exp(((3.9225220050340277) + (((0.10947705827759768) * (((x[:,0])**(1)))) + (((3.6899599492152234e-4) * (((x[:,0])**(2)))) + (((-1.89241730740482e-6) * (((x[:,0])**(3)))) + (((3.689965274195437e-4) * (((x[:,0])**(2)))) + (((-1.8926171811535297e-6) * (((x[:,0])**(3)))) + ((-1.892617185793759e-6) * (((x[:,0])**(3)))))))))) / ((1.0) + (((3.581573773732659e-4) * (((x[:,0])**(2)))) + (((2.1407791914497654e-2) * (((x[:,0])**(1)))) + (((-1.7767633835440742e-7) * (((x[:,0])**(3)))) + ((-1.7784774875119562e-7) * (((x[:,0])**(3)))))))))
0.5258074990658825,46.0,  np.exp(((3.9225220049693954) + (((0.10947705828066145) * (((x[:,0])**(1)))) + (((3.6899625441130963e-4) * (((x[:,0])**(2)))) + (((-1.8924226476451684e-6) * (((x[:,0])**(3)))) + (((3.689962679365704e-4) * (((x[:,0])**(2)))) + (((-1.8926145133244982e-6) * (((x[:,0])**(3)))) + ((-1.8926145134612974e-6) * (((x[:,0])**(3)))))))))) / ((1.0) + (((-1.778468163777837e-7) * (((x[:,0])**(3)))) + (((-1.776772706925095e-7) * (((x[:,0])**(3)))) + (((3.5815737737510036e-4) * (((x[:,0])**(2)))) + ((2.1407791914873464e-2) * (((x[:,0])**(1)))))))))
0.5258074998620651,28.0,  np.exp(((3.9225220047864418) + (((-5.677651674427305e-6) * (((x[:,0])**(3)))) + (((0.10947705827894239) * (((x[:,0])**(1)))) + ((7.379925223543644e-4) * (((x[:,0])**(2))))))) / ((1.0) + (((-3.5552408709156855e-7) * (((x[:,0])**(3)))) + (((1.7907868881639893e-4) * (((x[:,0])**(2)))) + (((1.7907868855862943e-4) * (((x[:,0])**(2)))) + ((2.1407791914869245e-2) * (((x[:,0])**(1)))))))))
0.525807499923971,0.0,  np.exp(((3.9225220047844718) + (((2.4599902298304624e-4) * (((x[:,0])**(2)))) + (((0.10947705827894882) * (((x[:,0])**(1)))) + (((2.459967503802788e-4) * (((x[:,0])**(2)))) + (((-5.677651674447444e-6) * (((x[:,0])**(3)))) + ((2.459967489930378e-4) * (((x[:,0])**(2))))))))) / ((1.0) + (((2.1407791914968943e-2) * (((x[:,0])**(1)))) + (((3.5815737737385136e-4) * (((x[:,0])**(2)))) + ((-3.555240870933922e-7) * (((x[:,0])**(3))))))))
0.525807499042376,58.0,  np.exp(((3.9225220049606064) + (((0.10947705828103738) * (((x[:,0])**(1)))) + (((3.689961110907112e-4) * (((x[:,0])**(2)))) + (((-1.892418118712357e-6) * (((x[:,0])**(3)))) + (((-1.8926167887756677e-6) * (((x[:,0])**(3)))) + (((-1.8926167668930526e-6) * (((x[:,0])**(3)))) + ((3.689964112509013e-4) * (((x[:,0])**(2)))))))))) / ((1.0) + (((-1.7792390552388927e-7) * (((x[:,0])**(3)))) + (((-1.7760018157451526e-7) * (((x[:,0])**(3)))) + (((3.581573773750813e-4) * (((x[:,0])**(2)))) + ((2.1407791914872853e-2) * (((x[:,0])**(1)))))))))
