algorithm,dataset,rmse_test,log_mse_test,r2_test,model_size,training time (s)
*TIR-points,229_pwLinear,1.713196909958246,1.3697118466016116,0.8638154947493326,74.0,1305.1339111328125
*TIR-points,230_machine_cpu,75.11098634011208,8.63704582775646,0.7953799651932567,109.0,1439.749773979187
*TIR-points,294_satellite_image,0.9501594213183058,0.6433288569607216,0.8137845898467551,477.5,28522.586285829544
*TIR-points,344_mv,0.1341360318465151,0.0178332620052625,0.999835453739276,95.5,22696.988228321075
*TIR-points,4544_GeographicalOriginalofMusic,0.4826955175883149,0.2094495847756584,0.7576108821157941,41.0,3449.118513464928
*TIR-points,485_analcatdata_vehicle,203.14005516170613,10.627556298490813,0.3475765410865003,20.0,666.2694112062454
*TIR-points,503_wind,3.098668860337715,2.361018697280157,0.7805807946304322,95.0,14098.520164012907
*TIR-points,505_tecator,0.8231443044478413,0.5174227672173733,0.9962463568651816,88.5,1969.294121146202
*TIR-points,519_vinnie,1.676948856085287,1.3381056602974049,0.6964857328590068,104.5,2220.765944480896
*TIR-points,522_pm10,0.8273780335593978,0.5215012527472052,0.1366049293989752,127.5,3090.21406018734
*TIR-points,523_analcatdata_neavote,0.8757234052270773,-0.2654328203908688,0.9512309966650078,17.0,538.0006115436554
*TIR-points,527_analcatdata_election2000,316.3764685760675,11.315756584256285,0.9999662681516572,49.5,1268.244999408722
*TIR-points,529_pollen,1.4498868671597354,1.1321018195905186,0.7822875410361659,51.5,5854.208711385727
*TIR-points,537_houses,60646.71840465238,22.02564101036824,0.7234639631881992,124.5,36046.90288126469
*TIR-points,542_pollution,38.73234476847499,7.313236910279336,0.4788256917187757,50.0,679.6950463056564
*TIR-points,547_no2,0.5421362630597187,0.2576708227115688,0.4126741291794185,116.5,3012.5078246593475
*TIR-points,556_analcatdata_apnea2,1357.8030430461515,14.420483870056238,0.8134252710116783,86.5,1996.2629680633545
*TIR-points,557_analcatdata_apnea1,1238.086885477631,14.242208638350444,0.8512039944323104,88.0,1892.4783670902248
*TIR-points,560_bodyfat,0.5789430051367088,0.2893304797268009,0.9952114183519256,135.0,2002.633583664894
*TIR-points,561_cpu,15.69024746086092,5.5041636177057045,0.9849646658346562,103.0,1443.3972228765488
*TIR-points,562_cpu_small,3.1141681023309618,2.370059750831194,0.9709222259213026,95.5,15498.186602830889
*TIR-points,564_fried,0.9970435023088812,0.690190687496421,0.9600855748329172,92.0,25981.610860347748
*TIR-points,573_cpu_act,2.599502477250892,2.0486464634319623,0.9800485795718707,100.0,15747.194365382196
*TIR-points,574_house_16H,39899.580102921005,21.18823592052477,0.4415915890639821,127.5,28360.425041913983
*TIR-points,579_fri_c0_250_5,0.2461087047956481,0.059157309217942,0.9274527274531996,87.5,830.0230392217636
*TIR-points,581_fri_c3_500_25,0.3450163467780092,0.1132300883695977,0.8898569127031459,77.0,1894.7634016275408
*TIR-points,582_fri_c1_500_25,0.3273171340562813,0.1017799422988605,0.8983139476025834,65.0,1924.54632627964
*TIR-points,583_fri_c1_1000_50,0.4417370075311736,0.178256433872316,0.8105498310693411,50.0,3583.292925834656
*TIR-points,584_fri_c4_500_25,0.3850182705360075,0.1382488361440667,0.8529827146972386,70.5,1886.6068794727323
*TIR-points,586_fri_c3_1000_25,0.3291386534217057,0.1028663556776333,0.8952736571990935,65.0,3114.8924090862274
*TIR-points,588_fri_c4_1000_100,0.4980020245214173,0.2223023447134727,0.7556003133411169,44.0,5413.9023678302765
*TIR-points,589_fri_c2_1000_25,0.3471253610801994,0.1140759828869018,0.8713024583885224,81.5,3348.392122507096
*TIR-points,590_fri_c0_1000_50,0.3448174226732572,0.1123492400844437,0.887983479260618,59.0,3002.390323281288
*TIR-points,591_fri_c1_100_10,0.4953007751393088,0.2194606539132332,0.7130519701096317,38.0,575.847224354744
*TIR-points,592_fri_c4_1000_25,0.3073772090462963,0.0903875179222182,0.906397086368898,87.5,3172.568863630295
*TIR-points,593_fri_c1_1000_10,0.2415997987991694,0.0567717197249732,0.9410754349579692,100.5,3909.171913862229
*TIR-points,594_fri_c2_100_5,0.6315370659498657,-0.9193229898596105,0.6095814133117232,29.0,724.4277561903
*TIR-points,595_fri_c0_1000_10,0.219331925259451,0.0469860036657336,0.951162269765254,77.0,3199.6420081853867
*TIR-points,596_fri_c2_250_5,0.4026848620221424,0.1533149021894323,0.8350854910090864,53.0,935.3610775470734
*TIR-points,597_fri_c2_500_5,0.2516444813982571,0.0614492359491509,0.9350064722450916,89.0,2321.2161259651184
*TIR-points,598_fri_c0_1000_25,0.2216493782085249,0.0480615442860433,0.9486739846917148,72.5,3010.94688141346
*TIR-points,599_fri_c2_1000_5,0.2323366144038039,0.0526054565694833,0.9456850879481402,89.0,3855.691895723343
*TIR-points,601_fri_c1_250_5,0.3790448826841701,0.1385754435905398,0.8432953122327747,54.5,882.8269526958466
*TIR-points,602_fri_c3_250_10,0.3230130258637858,0.0995858709762865,0.8941605170950534,84.5,777.5363355875015
*TIR-points,603_fri_c0_250_50,0.3866483976862908,0.1395235098242257,0.8515642008410415,56.0,1138.4293422698977
*TIR-points,604_fri_c4_500_10,0.245010712806571,0.0583142463512912,0.9422915308691384,90.5,2186.408683538437
*TIR-points,605_fri_c2_250_25,0.4036021337772936,0.1509316430586962,0.8412665718507579,74.0,824.3308216333389
*TIR-points,606_fri_c2_1000_10,0.2387853766969572,0.05557152025488,0.9422293056685622,92.0,3880.788407683373
*TIR-points,607_fri_c4_1000_50,0.4629264739451031,0.1941736685821788,0.780772780889031,54.5,3833.251112222672
*TIR-points,608_fri_c3_1000_10,0.279113281841905,0.0751487991013061,0.9307965761393846,96.0,3671.128666639328
*TIR-points,609_fri_c0_1000_5,0.1996006243291836,0.0390684328843455,0.9606171107275848,84.5,3238.61632168293
*TIR-points,611_fri_c3_100_5,0.5333998883355812,-1.2578427572510225,0.6873942714932796,35.0,721.7384777069092
*TIR-points,612_fri_c1_1000_5,0.2284961987290852,0.0509017503012115,0.9523598547914224,90.5,3755.7785110473633
*TIR-points,613_fri_c3_250_5,0.4419679222452662,0.1794647123734729,0.7902940963311762,56.0,922.6937733888626
*TIR-points,615_fri_c4_250_10,0.3591437596885695,0.1213229839439914,0.849353501924835,80.0,808.6797268390656
*TIR-points,616_fri_c4_500_50,0.5592018438543029,0.2722636819957089,0.6953671738269651,57.0,2446.3656117916107
*TIR-points,617_fri_c3_500_5,0.2583956023019414,0.0646339375153891,0.9329915055926884,89.0,2170.029983282089
*TIR-points,618_fri_c3_1000_50,0.495731219625342,0.2197394230061695,0.7635820120418911,50.0,3688.0578709840775
*TIR-points,620_fri_c1_1000_25,0.2554008499979164,0.0631916115205782,0.932586618514402,74.0,3406.2066009044647
*TIR-points,621_fri_c0_100_10,0.4435318120752727,0.1795901512335669,0.7659933709584905,38.0,573.4818949699402
*TIR-points,622_fri_c2_1000_50,0.4617464268447406,0.193269551710759,0.7985437257912058,63.0,2296.253971219063
*TIR-points,623_fri_c4_1000_10,0.2508879851100534,0.0610676749487982,0.938706906359768,93.0,3503.226513981819
*TIR-points,624_fri_c0_100_5,0.5377891343537133,-1.24339348108226,0.737073788791633,32.0,725.1664159297943
*TIR-points,626_fri_c2_500_50,0.5219467346939608,0.240927302436564,0.7134869017369844,56.0,2221.195423722267
*TIR-points,627_fri_c2_500_10,0.2417629141482642,0.0568205017208691,0.9397204288982456,86.0,2228.469492793083
*TIR-points,628_fri_c3_1000_5,0.2597545335223385,0.0653145405235111,0.9302886738450952,90.5,3738.812217950821
*TIR-points,631_fri_c1_500_5,0.4424977222900427,0.1918938068227063,0.7944257262424794,53.0,1725.9947657585144
*TIR-points,633_fri_c0_500_25,0.2605805977257907,0.0659483094617304,0.927617073827893,74.0,1858.897512316704
*TIR-points,634_fri_c2_100_10,0.6151048436651034,0.3209306856698891,0.6320202251905516,38.0,590.894082903862
*TIR-points,635_fri_c0_250_10,0.2387228470583563,0.0554239704076332,0.9366463741875356,84.5,815.3474560976028
*TIR-points,637_fri_c1_500_50,0.5078101148442132,0.2294406029813168,0.7378154077454103,53.0,2407.74614071846
*TIR-points,641_fri_c1_500_10,0.2746536495994117,0.0727456624866887,0.9257541599633148,86.0,2127.622005224228
*TIR-points,643_fri_c2_500_25,0.3399537303683722,0.1093658637140244,0.8819006951631281,65.0,1871.638106226921
*TIR-points,644_fri_c4_250_25,0.4094644654927427,0.1550649479106869,0.8108409752886758,68.0,839.0791758298874
*TIR-points,645_fri_c3_500_50,0.4345384196816667,0.172986310527134,0.8204457317666034,57.5,2552.458919644356
*TIR-points,646_fri_c3_500_10,0.2597299490439461,0.0652841842200922,0.9241028573566306,96.5,2143.1074739694595
*TIR-points,647_fri_c1_250_10,0.2915965212109703,0.0816140565280716,0.9154734876716116,81.5,825.5360115766525
*TIR-points,648_fri_c1_250_50,0.4234626379623795,0.1655397989751497,0.8170243816934506,63.5,987.9670511484146
*TIR-points,649_fri_c0_500_5,0.2109445006290403,0.0435360669969384,0.954032974786025,96.0,2119.14633011818
*TIR-points,650_fri_c0_500_50,0.3146768565723394,0.0944203394349213,0.8983189945487317,63.5,2219.5308446884155
*TIR-points,651_fri_c0_100_25,0.4694039283346662,0.199201255887297,0.7760265068609347,38.0,794.2470617294312
*TIR-points,653_fri_c0_250_25,0.2947773578680885,0.083333726316123,0.9046041766531676,69.5,1413.435738325119
*TIR-points,654_fri_c0_500_10,0.2165787637851495,0.0458450173658205,0.9524903300402676,86.0,2048.576201200485
*TIR-points,656_fri_c1_100_5,0.4838580042875359,-1.4526271149774943,0.7484992679661078,35.0,734.2175523042679
*TIR-points,657_fri_c2_250_10,0.4244486920818945,0.1663281599472049,0.8231202145296497,86.0,856.2846353054047
*TIR-points,658_fri_c3_250_25,0.3837661902480128,0.1374409338631633,0.8523321094690772,69.5,842.1976037025452
*TIR-points,659_sleuth_ex1714,1241.7383545031712,14.247717383710011,0.6989469468651314,20.0,584.4537094831467
*TIR-points,663_rabe_266,3.8793201380551334,2.707101865249795,0.9942941919229501,23.0,568.7678608894348
*TIR-points,665_sleuth_case2002,9.11217181902754,4.430386666442826,0.1503781141332174,43.5,572.2000199556351
*TIR-points,666_rmftsa_ladata,1.7049761577368527,1.3627333110268478,0.6675485914599524,199.5,4117.693084359169
*TIR-points,678_visualizing_environmental,2.7104192069648345,1.993260126835109,0.3018883883992418,17.0,680.1173338890076
*TIR-points,687_sleuth_ex1605,10.891024666209244,4.775802613187047,0.37651153053833547,20.0,647.3183122873306
*TIR-points,690_visualizing_galaxy,15.734850486172965,5.514926116193575,0.9717813564050872,100.0,1240.2089211940763
*TIR-points,695_chatfield_4,19.19562441648804,5.912074939421892,0.8369219562137489,80.5,879.8814738988876
*TIR-points,706_sleuth_case1202,53.18474262100051,7.944857691081169,0.6315559007863438,21.5,606.2815005779266
*TIR-points,712_chscase_geyser1,6.161292554655006,3.6365688307113135,0.7564831774136704,15.5,591.5764998197556
*TIR-points,banana,0.657476175282094,0.360174011260965,0.5576822356296862,56.0,10058.668686032295
*TIR-points,titanic,0.7753478090722457,0.4707311322497561,0.2907290601599405,83.0,5134.748881578445
