algorithm,dataset,rmse_test,log_mse_test,r2_test,model_size,training time (s)
TIRNL,560_bodyfat,0.3692489296589138,-1.9925685125286348,0.9977007189204792,239,2740.273645401001
TIRNL,560_bodyfat,0.3923797731489771,-1.871050198261535,0.9979004557939937,143,2377.636432170868
TIRNL,560_bodyfat,0.39883221923571266,-1.8384289073943274,0.9969633688204701,83,2402.130019903183
TIRNL,560_bodyfat,0.40902720864791414,-1.787947200680973,0.9979757304323457,92,2213.11057305336
TIRNL,560_bodyfat,0.5367693054928615,-1.2443737509739796,0.995957385053429,221,2593.487624645233
TIRNL,560_bodyfat,0.8737263169297188,-0.2699761817781119,0.9911758191719271,173,2147.814677000046
TIRNL,560_bodyfat,0.9412649705922435,-0.12106118996567496,0.9899276623005131,62,2390.75434923172
TIRNL,560_bodyfat,1.0117192740454783,0.023302270390589228,0.9835760940134204,170,2675.510245323181
TIRNL,560_bodyfat,1.223950520875067,0.40416751830276054,0.9785523151788091,149,2383.318585395813
TIRNL,560_bodyfat,1.6393385600584125,0.9885856868887244,0.953947017112979,317,2312.8087544441223
TIRNL,593_fri_c1_1000_10,0.20444963116270223,-3.1748672724391365,0.9591828511691626,89,5113.893244504929
TIRNL,593_fri_c1_1000_10,0.21027848271429636,-3.118645037212414,0.9591480984796663,88,4920.613818645477
TIRNL,593_fri_c1_1000_10,0.229691069557749,-2.942040097528088,0.9482509708356567,95,4761.132269144058
TIRNL,593_fri_c1_1000_10,0.23121524614479566,-2.928812401650481,0.9469580896703531,104,4948.519820690155
TIRNL,593_fri_c1_1000_10,0.23123979623245222,-2.9286000559266383,0.9478087426494125,116,4538.459414482117
TIRNL,593_fri_c1_1000_10,0.2551528288427135,-2.7317851691090635,0.9353230105960636,139,5207.333603143692
TIRNL,593_fri_c1_1000_10,0.28092058282879334,-2.5393665459579675,0.9121455465994895,89,4882.3842051029205
TIRNL,593_fri_c1_1000_10,0.31121979237993813,-2.3345117770154076,0.9067831767515498,80,5160.8220500946045
TIRNL,593_fri_c1_1000_10,0.31628748979495225,-2.3022074023202284,0.8954356922900951,68,4956.87668466568
TIRNL,593_fri_c1_1000_10,0.3596995416957623,-2.0449724048209434,0.8556196950986003,86,4306.348986387253
TIRNL,594_fri_c2_100_5,0.6762658132212531,-0.7823381308070462,0.5256564976878797,32,609.5793578624725
TIRNL,594_fri_c2_100_5,0.6866027206616732,-0.7519988709060716,0.20391404061939555,47,584.7415461540222
TIRNL,594_fri_c2_100_5,0.7600682850742931,-0.5486940019119115,0.4589479637517099,26,550.799896478653
TIRNL,594_fri_c2_100_5,0.763893396314787,-0.5386540663414527,0.47847019663536516,17,566.9954640865326
TIRNL,594_fri_c2_100_5,0.7872774110935161,-0.4783492016315606,0.26287295816558476,14,546.4644932746887
TIRNL,594_fri_c2_100_5,0.8455336140676321,-0.3355747099931851,0.14144558370060778,23,582.3368029594421
TIRNL,594_fri_c2_100_5,0.8609573560299837,-0.29942060840287843,0.3778061183644278,38,597.4225850105286
TIRNL,594_fri_c2_100_5,0.8643524889628263,-0.2915492400799417,0.12690150760711594,17,526.5082423686981
TIRNL,594_fri_c2_100_5,0.9207436747451352,-0.16514718671461134,0.27462819964017926,11,573.7508556842804
TIRNL,594_fri_c2_100_5,0.9762244459778152,-0.04812550773154094,-0.09112788339160449,14,693.0439896583557
TIRNL,596_fri_c2_250_5,0.38700624728126853,-1.8986288864739889,0.8568982829307517,47,671.7510640621185
TIRNL,596_fri_c2_250_5,0.428853633921357,-1.6932791958792837,0.821382770341851,47,688.1460523605347
TIRNL,596_fri_c2_250_5,0.45545296555513487,-1.5729256530972695,0.8088694870650469,44,678.694167137146
TIRNL,596_fri_c2_250_5,0.4585259005584132,-1.5594769982271457,0.796390237471903,29,673.7846682071686
TIRNL,596_fri_c2_250_5,0.4927943317380528,-1.4153267379678052,0.7266221699494395,32,624.5100514888763
TIRNL,596_fri_c2_250_5,0.505778438341391,-1.363313148955558,0.7077064988080584,29,659.110648393631
TIRNL,596_fri_c2_250_5,0.528398114549853,-1.2758105491308818,0.7405661170621886,47,671.4234046936035
TIRNL,596_fri_c2_250_5,0.5461832845830953,-1.2096013470351261,0.6658797008916472,38,660.9759213924408
TIRNL,596_fri_c2_250_5,0.5552934939145201,-1.1765169742931882,0.6913863983501314,35,671.6019132137299
TIRNL,596_fri_c2_250_5,0.569931778988406,-1.124477222603466,0.6146938472643917,38,686.3344314098358
TIRNL,606_fri_c2_1000_10,0.2512896567701227,-2.7622979883458108,0.9327944042626342,89,4513.715378284454
TIRNL,606_fri_c2_1000_10,0.25457920521647437,-2.736286544969761,0.930768938406622,106,5743.231939315796
TIRNL,606_fri_c2_1000_10,0.2585344514653776,-2.705452638772682,0.9324229908562335,80,5642.680131435394
TIRNL,606_fri_c2_1000_10,0.2609414366893197,-2.6869185546744108,0.9348898314938769,89,5454.103359222412
TIRNL,606_fri_c2_1000_10,0.2616892928742911,-2.6811947680456782,0.9293045404542039,89,5547.142028093338
TIRNL,606_fri_c2_1000_10,0.28132112426478817,-2.536516942318098,0.9226893427885148,95,5658.498501777649
TIRNL,606_fri_c2_1000_10,0.2902468552223431,-2.4740469863668832,0.9213649514227602,95,5439.927448749542
TIRNL,606_fri_c2_1000_10,0.3133938994422636,-2.3205888299462982,0.8996371382558452,110,4841.022877931595
TIRNL,606_fri_c2_1000_10,0.32693203066081816,-2.236005973993148,0.9035386112807083,92,5318.442440748215
TIRNL,606_fri_c2_1000_10,0.34758466735221233,-2.113493993195376,0.8718846064194058,77,5771.542751073837
TIRNL,624_fri_c0_100_5,0.35510037336996203,-2.070709575166918,0.8198464887646862,38,500.9506289958954
TIRNL,624_fri_c0_100_5,0.42155337224621586,-1.7276177700205113,0.8632021941153557,41,504.3050420284271
TIRNL,624_fri_c0_100_5,0.43728961542354966,-1.6543191357515128,0.7583759772924421,44,507.9466142654419
TIRNL,624_fri_c0_100_5,0.47309148601356266,-1.496932985347215,0.7384306678859931,38,466.5711052417755
TIRNL,624_fri_c0_100_5,0.4860073915153482,-1.4430628926359597,0.6918333208961283,32,537.794465303421
TIRNL,624_fri_c0_100_5,0.5350314851455776,-1.2508593661567398,0.7063749189942325,44,517.9521300792694
TIRNL,624_fri_c0_100_5,0.6171092645374533,-0.9654183614865092,0.630507243117324,32,508.770455121994
TIRNL,624_fri_c0_100_5,0.7331513706086425,-0.6208061801632824,0.419733604434152,35,491.0739119052887
TIRNL,624_fri_c0_100_5,0.8116029713758772,-0.41748801980753436,0.2082271533625778,14,535.1623945236206
TIRNL,624_fri_c0_100_5,0.9792248012679384,-0.041988078905137546,0.35649318076689973,20,504.3291425704956
TIRNL,626_fri_c2_500_50,0.3002686644371599,-2.4061553139320795,0.9045464327921242,161,3447.893372297287
TIRNL,626_fri_c2_500_50,0.413546696115752,-1.765969683913304,0.8275082010838496,127,3508.8923559188843
TIRNL,626_fri_c2_500_50,0.45609092880990304,-1.5701261681229342,0.7807641375602294,184,3985.9345507621765
TIRNL,626_fri_c2_500_50,0.4680602493569342,-1.5183165068166822,0.7790691820485895,65,3186.8250453472137
TIRNL,626_fri_c2_500_50,0.5762519061978533,-1.1024207534824257,0.6377964674508936,259,3225.770066022873
TIRNL,626_fri_c2_500_50,0.5834410429659062,-1.077623745386164,0.6272655880523113,35,2520.451154232025
TIRNL,626_fri_c2_500_50,0.5908349179258751,-1.0524372545711438,0.697832107793717,53,2838.41698718071
TIRNL,626_fri_c2_500_50,0.5934368962185755,-1.0436487908131402,0.5538364586697675,26,2902.880848169327
TIRNL,626_fri_c2_500_50,0.6098340545063524,-0.9891368012354516,0.6285286057007393,47,3565.231807947159
TIRNL,626_fri_c2_500_50,0.7477143576574017,-0.5814684974599504,0.41882570747203773,68,3141.8881278038025
TIRNL,659_sleuth_ex1714,1190.0802610489875,14.163552060181663,0.6286837732604931,23,441.72755432128906
TIRNL,659_sleuth_ex1714,1303.855356553733,14.346161626891917,0.7004328233601245,14,451.2496552467346
TIRNL,659_sleuth_ex1714,1360.8982141983238,14.43180042468865,0.6433050733397297,14,425.04431104660034
TIRNL,659_sleuth_ex1714,1449.1784764890144,14.557504213831493,0.4841085148438887,20,429.60582447052
TIRNL,659_sleuth_ex1714,1479.788510784303,14.599308916857076,0.5822481651623633,14,463.5705268383026
TIRNL,659_sleuth_ex1714,1853.8484366528182,15.050037986811876,0.07405708413926182,14,454.0714054107666
TIRNL,659_sleuth_ex1714,1914.8949712965095,15.11483610966943,0.30738112174202725,26,430.16408801078796
TIRNL,659_sleuth_ex1714,2314.4530908535917,15.493857385516614,0.61106015156921,17,428.4856147766113
TIRNL,659_sleuth_ex1714,2740.939595870946,15.832112117600365,0.26665945659033485,26,433.86107182502747
TIRNL,659_sleuth_ex1714,2801.76863453304,15.87601230388699,0.3828650623789641,23,440.56089067459106
TIRNL,663_rabe_266,1.9833772407251333,1.3696021376502445,0.9983854549159877,32,451.1671235561371
TIRNL,663_rabe_266,4.943581708617131,3.196180221427762,0.9916475815315762,29,440.11883878707886
TIRNL,663_rabe_266,5.428424494656624,3.383297887061962,0.9889551232632078,23,449.416978597641
TIRNL,663_rabe_266,5.788330633614505,3.511687862241761,0.9891471819905459,38,457.6689405441284
TIRNL,663_rabe_266,6.109625540740122,3.6197309700216866,0.9842001829380299,23,450.5602581501007
TIRNL,663_rabe_266,6.3932373249612375,3.71048152744726,0.9848877678116512,20,465.23597598075867
TIRNL,663_rabe_266,6.692385514597908,3.8019407794870266,0.9837235011225792,14,453.54870414733887
TIRNL,663_rabe_266,6.697698721392702,3.8035279859541435,0.9713768211714418,23,438.48656034469604
TIRNL,663_rabe_266,7.87145656964292,4.126486248078322,0.9802992270117277,20,451.87017941474915
TIRNL,663_rabe_266,9.958338942783998,4.5968205697510465,0.9703421856357066,23,456.178302526474
TIRNL,678_visualizing_environmental,2.314792201259148,1.6786398432685226,0.35549979615897354,14,595.9720845222473
TIRNL,678_visualizing_environmental,2.6145968677374154,1.922219848311393,0.43465979771976093,14,760.1613035202026
TIRNL,678_visualizing_environmental,2.623610173913788,1.9291025965495794,0.23130717866814732,14,605.5340247154236
TIRNL,678_visualizing_environmental,2.848827138329399,2.093814758335887,-0.1274143985178151,14,597.8659307956696
TIRNL,678_visualizing_environmental,3.1223863097864486,2.2771951047168044,0.29812941333842524,20,633.4872045516968
TIRNL,678_visualizing_environmental,3.161741594484676,2.3022460265469644,0.03420112255103103,14,610.3750944137573
TIRNL,678_visualizing_environmental,3.2026031633620695,2.327927935307706,-0.020394208861559182,20,605.1747298240662
TIRNL,678_visualizing_environmental,3.263248003484185,2.3654460389367045,0.20970982084748757,14,693.6337869167328
TIRNL,678_visualizing_environmental,3.321174296721585,2.400636848443492,0.2627727678513301,14,667.5012395381927
TIRNL,678_visualizing_environmental,53.81317203993244,7.971036541313825,-287.5071535043188,20,440.7935326099396
TIRNL,687_sleuth_ex1605,10.687352682344411,4.7381221001195035,-0.030200961256543035,17,475.4947817325592
TIRNL,687_sleuth_ex1605,10.71806619800258,4.74386149478539,0.42628760409012945,23,430.6128261089325
TIRNL,687_sleuth_ex1605,11.274219185675607,4.845037262331887,0.4108550718579098,20,443.0084180831909
TIRNL,687_sleuth_ex1605,11.30667791711609,4.850787034566108,0.30703635187857703,17,437.35228180885315
TIRNL,687_sleuth_ex1605,11.592282919943827,4.900679222405869,-0.16221425553315805,17,436.6181674003601
TIRNL,687_sleuth_ex1605,12.076401270043375,4.982506480028482,0.1424163612131173,14,474.7995617389679
TIRNL,687_sleuth_ex1605,12.443311588393621,5.042366513479202,0.3721406443455323,20,486.46092915534973
TIRNL,687_sleuth_ex1605,8.162236580444146,4.19903644432143,0.555064720474904,20,419.6868829727173
TIRNL,687_sleuth_ex1605,8.65223204350628,4.315634654737952,0.4576355865380707,20,449.6243929862976
TIRNL,687_sleuth_ex1605,9.24639639319411,4.448467793009051,0.3697429480640798,32,396.56034564971924
TIRNL,690_visualizing_galaxy,20.80911580935098,6.070782301528662,0.944288643310472,17,700.8475546836853
TIRNL,690_visualizing_galaxy,21.927198120673125,6.175455579184015,0.9482536094727925,17,705.8679554462433
TIRNL,690_visualizing_galaxy,23.06362564828871,6.276513458415059,0.9404326150549883,23,737.9947562217712
TIRNL,690_visualizing_galaxy,23.85588332489232,6.344061734405513,0.9365156951090504,23,671.4139378070831
TIRNL,690_visualizing_galaxy,24.718682283458524,6.415118650966713,0.9298888647822849,23,707.7186796665192
TIRNL,690_visualizing_galaxy,26.493870070865682,6.553826776306965,0.9139928825607677,17,714.5410583019257
TIRNL,690_visualizing_galaxy,27.17349557334386,6.604484141576591,0.9080462966182204,14,707.5367124080658
TIRNL,690_visualizing_galaxy,28.078810321006376,6.67003042154911,0.9107148307349441,20,725.6343512535095
TIRNL,690_visualizing_galaxy,28.651286824586546,6.710396714990839,0.8869147386206065,20,727.5312743186951
TIRNL,690_visualizing_galaxy,29.19134919493394,6.747744809865945,0.9018598229638102,14,728.4585745334625
TIRNL,712_chscase_geyser1,5.099241424660231,3.2581835768093006,0.8523430691276536,14,717.2874081134796
TIRNL,712_chscase_geyser1,5.6702308727026836,3.470459670400817,0.7809243438352291,14,745.1597514152527
TIRNL,712_chscase_geyser1,5.735769311560655,3.4934437696775036,0.7919981380867742,17,645.756415605545
TIRNL,712_chscase_geyser1,6.012644577944589,3.5877293627411277,0.8164186059021523,17,681.6612181663513
TIRNL,712_chscase_geyser1,6.070219701599166,3.606789598157064,0.689883738390186,14,747.4322023391724
TIRNL,712_chscase_geyser1,6.346883378770613,3.695927771853704,0.7728106693643502,17,684.1122434139252
TIRNL,712_chscase_geyser1,6.47778919398861,3.7367585567679655,0.7505491531016506,14,619.9786674976349
TIRNL,712_chscase_geyser1,6.773824931833255,3.826131819854335,0.7477337543305982,14,695.1997640132904
TIRNL,712_chscase_geyser1,6.802693368005203,3.834637234583726,0.7429216900692037,26,688.285977602005
TIRNL,712_chscase_geyser1,6.816705443225171,3.8387525645944236,0.6987864483856487,23,795.8415303230286
