bestTrain,worstTrain,avgTrain,bestTest,worstTest,avgTest
2350.1101348418597,2901.3780055402067,2415.1236591302227,2.967779709251448,3.462653220534194,3.0653346648923825
2340.54083778368,15913.343490299583,2488.076608095903,2.9678459896556757,387.3527187216506,5.00198102153292
2340.5405899695556,2872.90718510498,2406.8755758254965,2.9633386851522188,3.689334424731917,3.059868919952047
2336.336137072102,2904.9450936652147,2403.852510697267,2.9692142267789294,3.6830153012878823,3.0577531524281687
2339.5869422260193,2876.625532488964,2403.3198070330227,2.9568658530074585,3.689003620544635,3.061012799765507
2336.336137072102,3970.463798930047,2398.3780241847653,2.9568658530074585,5.002218863189909,3.056268857635507
2336.336137072102,4995.122032841855,2417.110898671615,2.9568658530074585,163.74943836687024,3.86193872462657
2331.9462354237567,4060.047542814981,2413.8100753752083,2.959223765399754,4.9112204595946665,3.073570528538907
2326.443741026598,4088.5135013460235,2410.301697376859,2.951285679642378,5.093698859242136,3.073859605807198
2336.335886173597,4088.5798447760153,2422.846651080638,2.9564940931372847,5.0937693400027655,3.0916234920730035
2335.3644202672585,5659.340468431566,2417.363403647723,2.970482831806216,10.122141440954863,3.111958187251707
2335.3644202672585,3863.929691698059,2385.5892437073626,2.9687581963470846,4.8849099883857425,3.0524256940241448
2335.3641664225443,5792.256151733607,2392.0778963709763,2.9785001599420347,10.816725042885608,3.0845174641869186
2335.3641664225443,10311.59159272759,2444.87128383347,2.9564938966550387,111.7618637291238,3.659681598990237
2334.0952663131484,4003.842410308114,2397.1238892300084,2.9727479121930065,4.780503378879151,3.0686308458341496
2334.0952663131484,5880.144044185688,2398.3600391290584,2.9727479121930065,14.445035292716819,3.104312138911324
2334.0952663131484,3726.8989963512117,2395.2883932717095,2.9727479121930065,4.104043004187433,3.0647861605743385
2334.0952663131484,2866.5267585021893,2373.070706895123,2.9727479121930065,3.678029826908685,3.0395839202256063
2334.0952663131484,5880.144044185688,2405.250806660814,2.9727479121930065,14.445035292716819,3.120745956056051
2335.0296331155455,7332.050799447738,2407.2666810526557,2.9740777311140816,21.99778340876808,3.1436574816488974
2334.0952663131484,6129.397219810482,2397.485825867404,2.9727479121930065,13.200106905692417,3.0917123370915816
2334.095266558278,2850.683919592676,2383.9596854907268,2.9727479124760188,3.6748730501773657,3.049735444299143
2334.095266558278,2868.2203712409078,2377.59254057607,2.9727479124760188,3.6699436245803465,3.0426245955411173
2334.095031854832,6133.762706159157,2385.847786607024,2.9573799880231597,13.236388847841203,3.083271223574259
2334.095031854832,7332.050799447738,2392.846072647227,2.9727477419754753,21.99778340876808,3.122887093126753
2334.095031854832,2938.69331112728,2383.853615810929,2.961027458875867,3.655970360557566,3.0404501920376763
2322.837004440722,2864.965620804231,2376.7257268650724,2.953337204395449,3.664284213325396,3.041183080896518
2298.263612637006,6133.76280055408,2439.371787707636,2.9498354002322467,15.575594785959849,3.237736848885177
2298.263612637006,3495.680519779302,2366.2320330363523,2.923907149228013,4.997337816202912,3.0234458968153723
2298.263612637006,2868.220505766952,2369.1550804878634,2.923907149228013,3.6958228280317864,3.0206556214040243
2298.263612637006,5893.473319814429,2382.0904872518963,2.9498354002322467,11.398252051204874,3.0565186995373876
2298.263612637006,5865.278192966372,2394.104339067956,2.9205583804823645,11.194909480847164,3.0690086055920904
2298.263612637006,5774.485335127538,2385.214270931651,2.9219399764334555,14.053218774255011,3.06844403676496
2294.6102260231296,5893.473694863296,2410.6742683354646,2.9087941903485794,13.69709514380664,3.1139188304578505
2289.207805038183,2807.0189732814233,2371.0122525374923,2.9087941903485794,3.628130497441142,3.022814893202739
2287.0902563265086,5774.485086153471,2381.142736461407,2.908794183837577,14.05321648048997,3.0617277318749636
2272.4385010375295,6705.768110111716,2382.1061050713365,2.908794183837577,17.795425260265134,3.077244581225221
2272.4385010375295,5240.17963882621,2373.926141206017,2.870877072168025,10.88356136769207,3.051056904105877
2256.092875547735,6097.883680963559,2423.5738809529075,2.9012253956475287,15.803871880279303,3.1991618027289492
2256.0928672866858,5721.093471285537,2363.481207039502,2.8931839528807775,13.69709514380664,3.0492164716946917
2256.0928672866858,2904.8620878587717,2338.696314923859,2.8931839528807775,3.6372649768115894,2.995970657626435
2256.0928672866858,6009.505823400614,2335.532971390481,2.895006072681189,12.484097407199771,3.0199426855693945
2256.0928672866858,2971.663755577801,2325.1470769991847,2.8753704031095593,3.9075357269384363,2.976309950091519
2256.0928672866858,2971.4705175222934,2323.320370236949,2.890726372959573,3.8671690633624514,2.9779766817690803
2256.0928672866858,6360.667446206129,2350.662136766944,2.868857667883861,18.463346250282193,3.0661836539926806
2256.0928672866858,3185.184237385687,2314.0874646788343,2.877244341130631,4.285528206302034,2.970170296723242
